mp_id,Formula,IPF,Density,E_above_Hull,G_VRH,K_VRH,Elastic_Anisotropy,poisson_ratio,Y_Modulus
mp-10366,Nb2Co3Si,0.14166842,8.371822234,0.0,113,228,0.21,0.29,291.54
mp-10469,NbSiPt,0.110861026,11.28890695,0.0,81,215,0.17,0.33,215.46
mp-10470,NbSiRh,0.10469607199999999,8.279822034,0.0,112,221,0.28,0.28,286.72
mp-11537,NbAlRu2,0.100781187,8.956131445,0.0,117,231,0.01,0.28,299.52
mp-14827,Li7NbN4,0.232654576,2.7375651839999997,0.0,64,82,0.54,0.19,152.32
mp-17177,Nb2ZnO6,0.538156933,5.373026239,0.0,57,141,0.17,0.32,150.48
mp-17701,Sr2NbN3,0.22697701399999998,4.729103908,0.0,38,71,0.35,0.28,97.28
mp-21907,NbSiAs,0.084685916,6.601363588,0.0,104,153,0.14,0.22,253.76
mp-22287,NbGeIr,0.127296601,12.40314113,0.0,93,224,0.21,0.32,245.52
mp-23051,NbSeI,0.186624855,6.045157061,0.0,-20,42,-5.68,0.79,-71.6
mp-28938,Nb3TeCl7,0.102611476,3.7290774030000002,0.0,8,13,81.21,0.25,20.0
mp-29057,Nb3SBr7,0.096049828,4.63585335,0.0,9,13,38.92,0.21,21.78
mp-3020,BaNbO3,0.576061251,6.443755471,0.0,90,167,0.13,0.27,228.6
mp-33581,Ba9Nb10O30,0.564409951,6.2101490770000005,0.0,93,170,0.14,0.27,236.22
mp-3731,LiNbO3,0.5482423670000001,4.412866666,0.0,57,102,0.28,0.26,143.64
mp-3924,LiNbO2,0.558456335,5.52702232,0.0,100,154,1.22,0.23,246.0
mp-505297,NbSbRu,0.09916279300000001,8.790458586,0.0,66,168,0.0,0.33,175.56
mp-505517,BaNb4O6,0.490950803,6.721871925,0.0,109,185,0.32,0.25,272.5
mp-5246,KNbO3,0.615007038,4.360499831,0.133752,63,103,1.28,0.25,157.5
mp-553961,ScNbO4,0.534721541,4.62789057,0.0,61,167,0.77,0.34,163.48
mp-570558,Rb2NbCl6,0.19177160399999998,2.887440469,0.0,4,10,0.51,0.31,10.48
mp-571513,Rb2NbCl6,0.186891749,2.8139661289999998,0.39928444399999996,4,10,0.51,0.31,10.48
mp-7596,NbNO,0.351904011,6.119908709,0.0,109,237,0.55,0.3,283.4
mp-7829,MnNbSi,0.09863739099999999,7.0099979260000005,0.0,105,209,0.7,0.28,268.8
mp-7936,LiNbS2,0.172512206,4.242441144,0.0,57,83,0.24,0.22,139.08
mp-8615,NbBO4,0.652092288,5.028561988,0.0,141,252,0.74,0.26,355.32
mp-864672,NbSiTc2,0.107955842,8.897149752,0.0,87,241,0.06,0.34,233.16
mp-864831,NbZnRh2,0.14238593800000002,9.978124683999999,0.0,-66,203,-6.12,0.68,-221.76
mp-865094,HfNbTc2,0.123276724,11.52785011,0.0,92,216,0.34,0.31,241.04
mp-866112,HoNbRu2,0.134842841,10.89370047,0.0,68,177,0.55,0.33,180.88
mp-867786,ScNbOs2,0.118226784,13.10170965,0.0,114,226,0.05,0.28,291.84
mp-867919,ErNbRu2,0.133496601,11.01218075,0.0,71,180,0.46,0.33,188.86
mp-9437,NbFeSb,0.137300433,8.448733889,0.0,81,166,0.26,0.29,208.98
mp-9586,NbSnS2,0.12133852699999999,5.335198709,0.0,30,71,4.01,0.31,78.6
mp-977401,NbGaRu2,0.109324053,10.08234103,0.0,105,193,0.0,0.27,266.7
mp-977534,ZrNbTc2,0.123039323,9.255031964,0.0,92,246,0.39,0.33,244.72
mp-977555,MgNbRh2,0.13385766699999999,8.509189719,0.0,0,216,-10.04,0.5,0.0
mp-977563,LiNbIr2,0.154699169,13.65006744,0.0,98,279,0.26,0.34,262.64
mp-982725,Nb2RuW,0.11598413,11.74882527,0.0,113,200,0.16,0.26,284.76
mp-1029502,Ba(NbN2)2,0.19072403699999999,5.298203066,0.0,29,31,0.1,0.15,66.7
mp-1029903,LiNbN2,0.153143623,4.359774617,0.0,58,112,1.71,0.28,148.48
mp-12647,TbNbO4,0.515881812,6.800064763,0.0,54,136,0.83,0.32,142.56
mp-20144,NbCrP,0.157230954,7.08015918,0.0,114,212,0.28,0.27,289.56
mp-20279,NbInSe2,0.148583667,6.219207227,0.0,20,44,5.77,0.31,52.4
mp-20335,MnNbP,0.10425261300000001,7.462931908,0.0,100,228,0.68,0.31,262.0
mp-21248,NbSiIr,0.10700322699999999,11.48774668,0.0,121,244,0.17,0.29,312.18
mp-21449,NbCoP,0.12731991199999998,7.877527057000001,0.0,117,238,0.1,0.29,301.86
mp-22637,HfNbP,0.10993765400000001,9.894290736,0.0,99,179,0.38,0.27,251.46
mp-4043,NbCu3Se4,0.143236804,5.344951145,0.0,22,33,0.39,0.22,53.68
mp-4364,NbGaCo2,0.14919867,8.743219427,0.0,79,194,0.84,0.32,208.56
mp-5370,ErNbO4,0.540063706,7.195147262000001,0.0,58,147,0.76,0.33,154.28
mp-5387,YNbO4,0.5279940870000001,5.316367767,0.0,51,132,1.05,0.33,135.66
