,mp_id,Formula,Composition,IPF,Density,Elastic_Tensor,E_above_Hull
84,mp-30673,Ti2Ga3,"{'Ti': 2.0, 'Ga': 3.0}",0.13478875984974334,6.382990495806396,"{'G_Reuss': 65.0, 'G_VRH': 67.0, 'G_Voigt': 70.0, 'G_Voigt_Reuss_Hill': 67.0, 'K_Reuss': 91.0, 'K_VRH': 91.0, 'K_Voigt': 91.0, 'K_Voigt_Reuss_Hill': 91.0, 'elastic_anisotropy': 0.32, 'elastic_tensor': [[154.0, 56.0, 56.0, 0.0, 0.0, 0.0], [56.0, 170.0, 51.0, -0.0, 0.0, 0.0], [56.0, 51.0, 170.0, 0.0, 0.0, 0.0], [0.0, -0.0, 0.0, 55.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 91.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 91.0]], 'homogeneous_poisson': 0.2, 'poisson_ratio': 0.2, 'universal_anisotropy': 0.32, 'elastic_tensor_original': [[153.9065544515953, 52.42258015883524, 52.42258015883524, 6.8000854260954765e-06, 0.0, 0.0], [59.004168669572785, 170.28359733132223, 51.21418760211141, 0.6425976335806509, 0.0, 0.0], [59.004168669572785, 51.21418760211141, 170.28359733132223, -0.642579033707036, 0.0, 0.0], [0.0, -1.0327286876987143, 1.0327286876987143, 55.333666559179115, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 90.85912703951234, 0.6179996277786569], [0.0, 0.0, 0.0, 0.0, -0.6179996277786569, 90.85912703951234]], 'compliance_tensor': [[7.9, -2.0, -2.0, 0.0, 0.0, 0.0], [-2.0, 7.0, -1.4, 0.0, 0.0, 0.0], [-2.0, -1.4, 7.0, -0.0, 0.0, 0.0], [0.0, 0.0, -0.0, 18.1, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 11.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 11.0]], 'warnings': [], 'nsites': 10}",0.0
85,mp-30851,Ti3Pt5,"{'Ti': 3.0, 'Pt': 5.0}",0.14887068669919765,14.802111278232545,"{'G_Reuss': 69.0, 'G_VRH': 73.0, 'G_Voigt': 76.0, 'G_Voigt_Reuss_Hill': 73.0, 'K_Reuss': 201.0, 'K_VRH': 202.0, 'K_Voigt': 202.0, 'K_Voigt_Reuss_Hill': 202.0, 'elastic_anisotropy': 0.52, 'elastic_tensor': [[256.0, 157.0, 165.0, 0.0, 0.0, 0.0], [157.0, 330.0, 125.0, 0.0, 0.0, 0.0], [165.0, 125.0, 341.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 46.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 86.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 88.0]], 'homogeneous_poisson': 0.34, 'poisson_ratio': 0.34, 'universal_anisotropy': 0.52, 'elastic_tensor_original': [[341.2035533882815, 164.92121025784277, 125.05927134942205, 0.0, 0.0, 0.0], [164.92964765944967, 255.82078137952715, 156.55068931271887, 0.0, 0.0, 0.0], [124.41243349353559, 156.8137115382708, 330.18915368361263, 0.0, 0.0, 0.0], [0.0001849869628982616, 0.00015606310454074134, -2.8932579738919472e-05, 87.84791671748455, 0.0, 0.0], [-0.07829223194713254, -0.022099717258671086, -0.045544804930522875, 0.018671439531729533, 46.30159887699924, 0.006113029052022304], [0.001155955379748844, -0.004563444043972315, 0.013378271636984343, -0.0006561747748970272, 0.004523206959471883, 86.01053243689366]], 'compliance_tensor': [[7.0, -2.4, -2.5, 0.0, 0.0, 0.0], [-2.4, 4.3, -0.4, -0.0, 0.0, 0.0], [-2.5, -0.4, 4.3, -0.0, 0.0, 0.0], [0.0, -0.0, -0.0, 21.6, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 11.6, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 11.4]], 'warnings': [], 'nsites': 16}",0.0
86,mp-30852,TiPt8,"{'Ti': 1.0, 'Pt': 8.0}",0.14337611859712665,19.082725589745888,"{'G_Reuss': 83.0, 'G_VRH': 86.0, 'G_Voigt': 90.0, 'G_Voigt_Reuss_Hill': 86.0, 'K_Reuss': 242.0, 'K_VRH': 242.0, 'K_Voigt': 242.0, 'K_Voigt_Reuss_Hill': 242.0, 'elastic_anisotropy': 0.42, 'elastic_tensor': [[321.0, 204.0, 204.0, 0.0, 0.0, 0.0], [204.0, 362.0, 157.0, 0.0, 0.0, 0.0], [204.0, 157.0, 362.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 65.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 112.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 112.0]], 'homogeneous_poisson': 0.34, 'poisson_ratio': 0.34, 'universal_anisotropy': 0.42, 'elastic_tensor_original': [[361.8993769578648, 157.0206427847131, 204.49359649836944, 0.0, 0.0, 0.0], [157.02158789639606, 361.899663716725, 204.49455231518172, 0.0, 0.0, 0.0], [203.17224903004367, 203.17224903004367, 321.271615542817, 0.0, 0.0, 0.0], [0.0034551068290829706, 0.003176593482656253, -0.003911420183862406, 111.60934075310355, 0.0, 0.0], [0.0033988034931022692, 0.0035847735018430535, -0.0037804535110416513, 0.0, 111.6094215464407, 0.0], [5.1290000811348024e-05, -1.1546666849259271e-05, 6.241333432194739e-05, 0.0, 0.0, 64.63839718925635]], 'compliance_tensor': [[6.2, -2.4, -2.4, -0.0, -0.0, 0.0], [-2.4, 4.4, -0.5, 0.0, 0.0, -0.0], [-2.4, -0.5, 4.4, -0.0, 0.0, 0.0], [-0.0, 0.0, -0.0, 15.5, -0.0, 0.0], [-0.0, 0.0, 0.0, -0.0, 9.0, -0.0], [0.0, -0.0, 0.0, 0.0, -0.0, 9.0]], 'warnings': [], 'nsites': 9}",0.0
87,mp-30875,Ti2Sn,"{'Ti': 2.0, 'Sn': 1.0}",0.13715709806737453,6.451610572115688,"{'G_Reuss': 58.0, 'G_VRH': 60.0, 'G_Voigt': 63.0, 'G_Voigt_Reuss_Hill': 60.0, 'K_Reuss': 115.0, 'K_VRH': 115.0, 'K_Voigt': 115.0, 'K_Voigt_Reuss_Hill': 115.0, 'elastic_anisotropy': 0.44, 'elastic_tensor': [[208.0, 101.0, 43.0, 0.0, 0.0, 0.0], [101.0, 208.0, 43.0, 0.0, 0.0, 0.0], [43.0, 43.0, 250.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 50.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 50.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 54.0]], 'homogeneous_poisson': 0.28, 'poisson_ratio': 0.28, 'universal_anisotropy': 0.44, 'elastic_tensor_original': [[210.03328130327893, 98.85630589097597, 42.84368030803676, 0.0, 0.0, 0.0], [99.18088148993839, 210.13874658520547, 42.50357405328934, 0.0, 0.0, 0.0], [42.662448523209285, 42.66245992206769, 249.78316410725515, 0.0, 0.0, 0.0], [-9.050336834045656e-05, -0.00024805676261664103, -0.00022822342161133227, 49.65692377085728, 0.0, 0.0], [1.4429795243631402e-05, 7.781349484265308e-05, 0.00022272307704502393, 1.9999898489237602e-08, 49.5531540281871, 0.0], [0.12175731587729888, -0.10272219502108419, 0.040190022720178534, 0.0, 0.0, 52.24820727989819]], 'compliance_tensor': [[6.3, -2.9, -0.6, -0.0, -0.0, -0.0], [-2.9, 6.3, -0.6, -0.0, 0.0, -0.0], [-0.6, -0.6, 4.2, 0.0, 0.0, 0.0], [-0.0, 0.0, 0.0, 20.2, -0.0, 0.0], [-0.0, 0.0, 0.0, -0.0, 20.2, -0.0], [-0.0, -0.0, 0.0, 0.0, 0.0, 18.6]], 'warnings': [], 'nsites': 6}",0.0
88,mp-31214,Ti3P,"{'Ti': 3.0, 'P': 1.0}",0.13711041039461552,4.698347380988184,,0.0
89,mp-492,TiN,"{'Ti': 1.0, 'N': 1.0}",0.1889358234178382,5.340297397189084,"{'G_Reuss': 177.0, 'G_VRH': 180.0, 'G_Voigt': 184.0, 'G_Voigt_Reuss_Hill': 180.0, 'K_Reuss': 259.0, 'K_VRH': 259.0, 'K_Voigt': 259.0, 'K_Voigt_Reuss_Hill': 259.0, 'elastic_anisotropy': 0.19, 'elastic_tensor': [[564.0, 106.0, 106.0, 0.0, 0.0, 0.0], [106.0, 564.0, 106.0, 0.0, 0.0, 0.0], [106.0, 106.0, 564.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 154.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 154.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 154.0]], 'homogeneous_poisson': 0.22, 'poisson_ratio': 0.22, 'universal_anisotropy': 0.19, 'elastic_tensor_original': [[564.076529595347, 106.46538833401104, 106.46538833401104, 0.0, 0.0, 0.0], [106.44370018991627, 564.1223869228995, 106.44370018991627, 0.0, 0.0, 0.0], [106.45454426196366, 106.45454426196366, 564.0994582591233, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 153.89318058845274, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 153.89318058845274, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 153.89318058845274]], 'compliance_tensor': [[1.9, -0.3, -0.3, 0.0, -0.0, 0.0], [-0.3, 1.9, -0.3, -0.0, 0.0, -0.0], [-0.3, -0.3, 1.9, -0.0, -0.0, 0.0], [0.0, -0.0, -0.0, 6.5, 0.0, -0.0], [-0.0, 0.0, -0.0, 0.0, 6.5, -0.0], [0.0, -0.0, 0.0, -0.0, -0.0, 6.5]], 'warnings': [], 'nsites': 2}",0.0
90,mp-505527,Ti5Si4,"{'Ti': 5.0, 'Si': 4.0}",0.1134867373079618,4.25473535677054,"{'G_Reuss': 94.0, 'G_VRH': 95.0, 'G_Voigt': 95.0, 'G_Voigt_Reuss_Hill': 95.0, 'K_Reuss': 142.0, 'K_VRH': 142.0, 'K_Voigt': 142.0, 'K_Voigt_Reuss_Hill': 142.0, 'elastic_anisotropy': 0.06, 'elastic_tensor': [[272.0, 86.0, 70.0, 0.0, 0.0, 0.0], [86.0, 272.0, 70.0, 0.0, 0.0, 0.0], [70.0, 70.0, 284.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 84.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 84.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 107.0]], 'homogeneous_poisson': 0.23, 'poisson_ratio': 0.23, 'universal_anisotropy': 0.06, 'elastic_tensor_original': [[272.05005618071397, 85.58027417524198, 69.95072380224127, 0.0, 0.0, 0.0], [85.46640859744937, 272.11426858875126, 69.85895301614863, 0.0, 0.0, 0.0], [70.1263805473845, 70.1263805473845, 284.3874253790586, 0.0, 0.0, 0.0], [-0.00013614021548592786, -2.054317846525672e-05, -0.00018979961476145682, 84.14128315809398, 0.0, 0.0], [0.00034779012943155993, -2.759715141412573e-05, -0.00022229077516105797, 0.0, 84.14203157875262, 0.0], [-0.0035292115122994025, -0.00025581961089784247, -0.0028303449058277724, 0.0, 0.0, 106.50403119504266]], 'compliance_tensor': [[4.2, -1.1, -0.8, 0.0, -0.0, 0.0], [-1.1, 4.2, -0.8, 0.0, 0.0, -0.0], [-0.8, -0.8, 3.9, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 11.9, 0.0, 0.0], [-0.0, 0.0, 0.0, 0.0, 11.9, -0.0], [0.0, -0.0, 0.0, 0.0, -0.0, 9.4]], 'warnings': [], 'nsites': 36}",0.0
91,mp-518,Ti5Re24,"{'Ti': 5.0, 'Re': 24.0}",0.10963025048091839,17.385690119376484,,0.0
92,mp-540671,Ti7Cl16,"{'Ti': 7.0, 'Cl': 16.0}",0.09918194434602307,2.977033294538724,,0.0
93,mp-540672,Ti7Br16,"{'Ti': 7.0, 'Br': 16.0}",0.10681790836507081,4.459606370693201,,0.0
94,mp-541013,TiI4,"{'Ti': 1.0, 'I': 4.0}",0.1760162964046736,4.3668690052068415,"{'G_Reuss': 0.0, 'G_VRH': 1.0, 'G_Voigt': 2.0, 'G_Voigt_Reuss_Hill': 1.0, 'K_Reuss': 1.0, 'K_VRH': 2.0, 'K_Voigt': 3.0, 'K_Voigt_Reuss_Hill': 2.0, 'elastic_anisotropy': 51.13, 'elastic_tensor': [[2.0, -1.0, 0.0, 0.0, 0.0, 0.0], [-1.0, 3.0, 2.0, 0.0, -0.0, 0.0], [0.0, 2.0, 22.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 2.0, 0.0, 0.0], [0.0, -0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], 'homogeneous_poisson': 0.24, 'poisson_ratio': 0.24, 'universal_anisotropy': 51.13, 'elastic_tensor_original': [[3.0394802472158835, 0.19562254472726154, 2.1046315479117768, 1.0519345383057543, 0.0, 0.0], [-1.8702969724007443, 2.375732376689602, 0.48659494578417634, 0.12623109095126028, 0.0, 0.0], [1.4442390239823857, 0.4041774965926989, 22.036381452485497, 0.2882355210219426, 0.0, 0.0], [0.05010914931717457, -0.15972874819900384, 0.4568882873445414, 0.32532130470509746, 0.0, 0.0], [0.009676701946360057, 0.0026044196267053887, -0.0184317940248155, -0.012785414834117777, 2.3945556034521323, -0.019337797228290272], [-0.0055169526471739025, -0.06275352552849552, -0.025487643496694558, -0.04236776473059832, -0.010075485413549348, 0.060584315798286416]], 'compliance_tensor': [[507.2, 219.9, -29.0, 0.0, 363.8, 0.0], [219.9, 570.8, -53.2, 0.0, 906.5, 0.0], [-29.0, -53.2, 50.5, 0.0, -93.0, 0.0], [0.0, 0.0, 0.0, 429.2, 0.0, -431.9], [363.8, 906.5, -93.0, 0.0, 4579.2, 0.0], [0.0, 0.0, 0.0, -431.9, 0.0, 16519.6]], 'warnings': ['One or more K, G below 2 GPa'], 'nsites': 10}",0.0
95,mp-544,Ti3Ir,"{'Ti': 3.0, 'Ir': 1.0}",0.15267440227901116,8.833383915301757,"{'G_Reuss': 13.0, 'G_VRH': 13.0, 'G_Voigt': 14.0, 'G_Voigt_Reuss_Hill': 13.0, 'K_Reuss': 169.0, 'K_VRH': 169.0, 'K_Voigt': 169.0, 'K_Voigt_Reuss_Hill': 169.0, 'elastic_anisotropy': 0.42, 'elastic_tensor': [[181.0, 162.0, 162.0, 0.0, 0.0, 0.0], [162.0, 181.0, 162.0, 0.0, 0.0, 0.0], [162.0, 162.0, 181.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 17.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 17.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 17.0]], 'homogeneous_poisson': 0.46, 'poisson_ratio': 0.46, 'universal_anisotropy': 0.42, 'elastic_tensor_original': [[180.9309056387823, 162.3364743472961, 162.3364743472961, 0.0, 0.0, 0.0], [162.33630124359527, 180.93115235895962, 162.33630124359527, 0.0, 0.0, 0.0], [162.33778573074494, 162.33778573074494, 180.93172831836893, 0.0, 0.0, 0.0], [-0.00022424690473511007, -0.00014899015816992404, -1.3583347753443929e-05, 16.608799178725548, 0.0, 0.0], [-0.00018531019672731177, -0.00011562012274653475, -0.00028397696813955964, 0.0, 16.608903398836194, 0.0], [-0.00040521376351220184, -0.0006003673040224748, -4.391671329098836e-05, 0.0, 0.0, 16.608787168712798]], 'compliance_tensor': [[36.5, -17.3, -17.3, -0.0, 0.0, 0.0], [-17.3, 36.5, -17.3, 0.0, -0.0, 0.0], [-17.3, -17.3, 36.5, 0.0, 0.0, -0.0], [-0.0, 0.0, 0.0, 60.2, -0.0, -0.0], [0.0, -0.0, 0.0, -0.0, 60.2, -0.0], [0.0, 0.0, -0.0, -0.0, -0.0, 60.2]], 'warnings': [], 'nsites': 8}",0.0
96,mp-554278,TiO2,"{'Ti': 1.0, 'O': 2.0}",0.527473341861237,3.6159400033700795,"{'G_Reuss': 59.0, 'G_VRH': 61.0, 'G_Voigt': 63.0, 'G_Voigt_Reuss_Hill': 61.0, 'K_Reuss': 180.0, 'K_VRH': 181.0, 'K_Voigt': 181.0, 'K_Voigt_Reuss_Hill': 181.0, 'elastic_anisotropy': 0.35, 'elastic_tensor': [[270.0, 139.0, 135.0, 0.0, -10.0, 0.0], [139.0, 311.0, 117.0, 0.0, -15.0, 0.0], [135.0, 117.0, 270.0, 0.0, 12.0, 0.0], [0.0, 0.0, 0.0, 58.0, 0.0, -4.0], [-10.0, -15.0, 12.0, 0.0, 57.0, 0.0], [0.0, 0.0, 0.0, -4.0, 0.0, 46.0]], 'homogeneous_poisson': 0.35, 'poisson_ratio': 0.35, 'universal_anisotropy': 0.35, 'elastic_tensor_original': [[311.29013305594816, 144.38277039092392, 109.91491476471985, 5.44589590386976, 0.0, 0.0], [145.48536609118253, 275.65591188669356, 128.03656733923424, -2.269640153188858, 0.0, 0.0], [110.69618905134406, 127.25486819655335, 278.331474266622, 0.27898343853006075, 0.0, 0.0], [6.6146884410286955, -1.5308490216245672, -0.6740817766886781, 49.993946398021926, 0.0, 0.0], [0.005203759358992782, -0.0035520650118117604, -0.012750942093769313, -0.0010419118701697485, 54.67949312322789, 7.142783012676133], [0.005658145442794468, -0.020654577862929513, 0.022214645687343968, -0.0020428171511996905, 7.320763237533192, 49.193931956850115]], 'compliance_tensor': [[5.7, -1.7, -2.1, 0.0, 1.0, 0.0], [-1.7, 4.4, -1.1, 0.0, 1.1, 0.0], [-2.1, -1.1, 5.3, 0.0, -1.8, 0.0], [0.0, 0.0, 0.0, 17.3, 0.0, 1.7], [1.0, 1.1, -1.8, 0.0, 18.4, 0.0], [0.0, 0.0, 0.0, 1.7, 0.0, 22.1]], 'warnings': [], 'nsites': 12}",0.0
97,mp-567705,TiAl2,"{'Ti': 1.0, 'Al': 2.0}",0.10800150231519788,3.536390535036478,"{'G_Reuss': 81.0, 'G_VRH': 82.0, 'G_Voigt': 83.0, 'G_Voigt_Reuss_Hill': 82.0, 'K_Reuss': 109.0, 'K_VRH': 109.0, 'K_Voigt': 109.0, 'K_Voigt_Reuss_Hill': 109.0, 'elastic_anisotropy': 0.09, 'elastic_tensor': [[201.0, 67.0, 58.0, 0.0, 0.0, 0.0], [67.0, 201.0, 58.0, 0.0, 0.0, 0.0], [58.0, 58.0, 209.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 87.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 87.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 97.0]], 'homogeneous_poisson': 0.2, 'poisson_ratio': 0.2, 'universal_anisotropy': 0.09, 'elastic_tensor_original': [[200.6443465662882, 67.00741457674403, 58.20952297547135, 0.0, 0.0, 0.0], [67.19608737316577, 200.85474584506724, 58.32633985805823, 0.0, 0.0, 0.0], [57.80200443483039, 57.80200443483039, 209.179145665826, 0.0, 0.0, 0.0], [-0.0003683518580939746, -0.00016757022533602628, -0.0005106217087715916, 87.10511961315291, 0.0, 0.0], [0.0007844276886169573, 0.01424820151515021, -0.0010267194892389687, 0.0, 87.14894986464168, 0.0], [-0.003438878347894158, -0.0031693184875316014, -0.0022811282611578288, 0.0, 0.0, 97.2847429921716]], 'compliance_tensor': [[5.9, -1.6, -1.2, 0.0, 0.0, 0.0], [-1.6, 5.9, -1.2, 0.0, -0.0, 0.0], [-1.2, -1.2, 5.4, -0.0, 0.0, 0.0], [0.0, 0.0, -0.0, 11.5, -0.0, 0.0], [0.0, -0.0, 0.0, -0.0, 11.5, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 10.3]], 'warnings': [], 'nsites': 12}",0.0
98,mp-568,TiSb2,"{'Ti': 1.0, 'Sb': 2.0}",0.11247418630863018,7.376419290265216,"{'G_Reuss': 53.0, 'G_VRH': 54.0, 'G_Voigt': 55.0, 'G_Voigt_Reuss_Hill': 54.0, 'K_Reuss': 88.0, 'K_VRH': 89.0, 'K_Voigt': 89.0, 'K_Voigt_Reuss_Hill': 89.0, 'elastic_anisotropy': 0.25, 'elastic_tensor': [[133.0, 55.0, 55.0, 0.0, 0.0, 0.0], [55.0, 190.0, 36.0, 0.0, 0.0, 0.0], [55.0, 36.0, 190.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 61.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 46.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 46.0]], 'homogeneous_poisson': 0.25, 'poisson_ratio': 0.25, 'universal_anisotropy': 0.25, 'elastic_tensor_original': [[189.5225308048913, 35.88038130450714, 54.713394585098, 0.0, 0.0, 0.0], [35.880109527529086, 189.5224749905051, 54.71353767829229, 0.0, 0.0, 0.0], [55.55928673915827, 55.55928673915827, 133.31536887263846, 0.0, 0.0, 0.0], [2.8183349328885196e-05, -6.675332849752446e-05, 6.758330910638457e-05, 46.067249310560975, 0.0, 0.0], [-5.9973279851488354e-05, -0.00010252672481563695, -8.661007828603637e-05, 0.0, 46.06709833390693, 0.0], [2.304332773974522e-05, 1.1116726409413615e-05, 8.859337135363808e-05, 0.0, 0.0, 61.20516375225796]], 'compliance_tensor': [[9.4, -2.3, -2.3, 0.0, 0.0, -0.0], [-2.3, 6.0, -0.5, -0.0, 0.0, -0.0], [-2.3, -0.5, 6.0, 0.0, -0.0, 0.0], [0.0, -0.0, 0.0, 16.3, -0.0, -0.0], [0.0, 0.0, -0.0, -0.0, 21.7, 0.0], [-0.0, -0.0, 0.0, -0.0, 0.0, 21.7]], 'warnings': [], 'nsites': 6}",0.0
99,mp-568151,Ti5Ge3,"{'Ti': 5.0, 'Ge': 3.0}",0.14320705849869722,5.822532784180686,,0.0
100,mp-568636,TiCr2,"{'Ti': 1.0, 'Cr': 2.0}",0.23601101145174302,6.234565438345089,"{'G_Reuss': 74.0, 'G_VRH': 75.0, 'G_Voigt': 75.0, 'G_Voigt_Reuss_Hill': 75.0, 'K_Reuss': 198.0, 'K_VRH': 198.0, 'K_Voigt': 198.0, 'K_Voigt_Reuss_Hill': 198.0, 'elastic_anisotropy': 0.06, 'elastic_tensor': [[307.0, 146.0, 142.0, 0.0, 0.0, 0.0], [146.0, 307.0, 142.0, 0.0, 0.0, 0.0], [142.0, 142.0, 307.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 66.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 66.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 80.0]], 'homogeneous_poisson': 0.33, 'poisson_ratio': 0.33, 'universal_anisotropy': 0.06, 'elastic_tensor_original': [[309.180708645078, 146.8340938174054, 142.08013825384884, 0.0, 0.0, -1.1021765933167336e-05], [143.88329517383028, 305.9471872025249, 138.49581800126154, 0.0, 0.0, -3.635732747089628e-05], [142.8010602627497, 142.80110033841285, 306.5946999787543, 0.0, 0.0, -1.695825749301126e-05], [0.04567211123343481, 0.05361136782166942, 0.05421735832453903, 65.64806888675479, -7.793339800482612e-06, -6.666672198873081e-09], [0.004300951742437091, 0.003624309307107365, 0.0026957464630262555, 7.000003249960595e-07, 65.66641197848786, 0.0], [0.02033544550667426, 0.04452068720876801, 0.07106902645195423, 0.0, 0.0, 79.6677016623037]], 'compliance_tensor': [[4.7, -1.6, -1.4, 0.0, 0.0, 0.0], [-1.6, 4.7, -1.4, -0.0, -0.0, 0.0], [-1.4, -1.4, 4.6, 0.0, -0.0, -0.0], [0.0, -0.0, 0.0, 15.2, 0.0, 0.0], [0.0, 0.0, -0.0, 0.0, 15.2, -0.0], [0.0, 0.0, -0.0, 0.0, -0.0, 12.4]], 'warnings': [], 'nsites': 24}",0.0
101,mp-569708,TiPt3,"{'Ti': 1.0, 'Pt': 3.0}",0.1480823064801181,17.027464482463998,"{'G_Reuss': 105.0, 'G_VRH': 107.0, 'G_Voigt': 109.0, 'G_Voigt_Reuss_Hill': 107.0, 'K_Reuss': 234.0, 'K_VRH': 234.0, 'K_Voigt': 234.0, 'K_Voigt_Reuss_Hill': 234.0, 'elastic_anisotropy': 0.15, 'elastic_tensor': [[394.0, 162.0, 147.0, 11.0, 0.0, 0.0], [162.0, 394.0, 147.0, -11.0, 0.0, 0.0], [147.0, 147.0, 406.0, 0.0, 0.0, 0.0], [11.0, -11.0, 0.0, 91.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 91.0, 11.0], [0.0, 0.0, 0.0, 0.0, 11.0, 116.0]], 'homogeneous_poisson': 0.3, 'poisson_ratio': 0.3, 'universal_anisotropy': 0.15, 'elastic_tensor_original': [[394.3907633749437, 161.38103325128796, 147.1367137133105, 10.77321905923282, 1.202980252605821e-07, 1.6440730118946223e-06], [161.9130077316467, 394.0416668284641, 146.92749401498432, -10.82140826055676, 1.119786919278587e-06, -4.067613376575197e-05], [147.70108718004954, 147.70113795600332, 405.6639542762157, 0.0, 0.0, -1.5238751091525893e-05], [11.36770191105993, -10.86049242863169, -0.45239787026807204, 90.76211133971674, -9.373335575313658e-06, 1.116666894973992e-06], [-0.035484256626952745, 0.013175649802819704, -0.0017984270947443081, -0.0013867403300811302, 90.88179871060494, 11.15136323428363], [-0.0078025383752534086, 0.023784233512178544, -0.03904915645158801, 0.016670727738173376, 11.226234248818612, 115.09412485000878]], 'compliance_tensor': [[3.3, -1.1, -0.8, -0.5, 0.0, -0.0], [-1.1, 3.3, -0.8, 0.5, 0.0, -0.0], [-0.8, -0.8, 3.1, 0.0, -0.0, 0.0], [-0.5, 0.5, 0.0, 11.1, -0.0, 0.0], [-0.0, 0.0, 0.0, -0.0, 11.1, -1.1], [-0.0, -0.0, 0.0, 0.0, -1.1, 8.7]], 'warnings': [], 'nsites': 28}",0.0
102,mp-569814,TiBr4,"{'Ti': 1.0, 'Br': 4.0}",0.059994409946712436,2.5958186567743655,,0.0
103,mp-570199,Ti3Pd5,"{'Ti': 3.0, 'Pd': 5.0}",0.16233867133346433,8.90461162906226,"{'G_Reuss': 32.0, 'G_VRH': 44.0, 'G_Voigt': 56.0, 'G_Voigt_Reuss_Hill': 44.0, 'K_Reuss': 162.0, 'K_VRH': 162.0, 'K_Voigt': 162.0, 'K_Voigt_Reuss_Hill': 162.0, 'elastic_anisotropy': 3.95, 'elastic_tensor': [[191.0, 170.0, 122.0, 0.0, 0.0, 0.0], [170.0, 191.0, 122.0, 0.0, 0.0, 0.0], [122.0, 122.0, 246.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 59.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 59.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 93.0]], 'homogeneous_poisson': 0.38, 'poisson_ratio': 0.38, 'universal_anisotropy': 3.95, 'elastic_tensor_original': [[191.01891081827156, 170.48053648662412, 122.35272403627226, 0.0, 0.0, 0.0], [170.48064094990917, 191.01778373832335, 122.35327356984268, 0.0, 0.0, 0.0], [121.2224551958964, 121.2224551958964, 245.9690362740143, 0.0, 0.0, 0.0], [-0.014821200849086863, -0.032956987720172894, -0.08705765203927858, 58.962615764511234, 0.0, 0.0], [-0.010230763741424264, -0.010801176796689595, -0.02569866041304854, 0.0, 58.995156158806104, 0.0], [0.00011913309638186162, -1.0667173271919512e-06, 2.0920099174832984e-05, 0.0, 0.0, 93.05321697304274]], 'compliance_tensor': [[26.4, -22.3, -2.1, 0.0, 0.0, 0.0], [-22.3, 26.4, -2.1, -0.0, 0.0, -0.0], [-2.1, -2.1, 6.1, 0.0, 0.0, -0.0], [0.0, -0.0, 0.0, 17.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 17.0, 0.0], [0.0, -0.0, -0.0, 0.0, 0.0, 10.7]], 'warnings': [], 'nsites': 8}",0.0
