,mp_id,Formula,Composition,IPF,Density,Elastic_Tensor,E_above_Hull
10,mp-1184336,FeIr3,"{'Fe': 1.0, 'Ir': 3.0}",0.14939002151461106,19.085201832854192,,0.0
11,mp-1184364,Fe3Rh,"{'Fe': 3.0, 'Rh': 1.0}",0.18611538332565333,8.781589632042627,,0.0
12,mp-1185592,Mg149Fe,"{'Mg': 149.0, 'Fe': 1.0}",0.11586231123874066,1.7705941852050908,,0.0
13,mp-1190681,ZrFe2,"{'Zr': 1.0, 'Fe': 2.0}",0.17871529132590255,7.666414707613148,,0.0
14,mp-1191401,HfFe2,"{'Hf': 1.0, 'Fe': 2.0}",0.18300564975696362,11.359514156934114,,0.0
15,mp-1194186,Dy6Fe23,"{'Dy': 6.0, 'Fe': 23.0}",0.22046083629859323,8.611579394755818,,0.0
16,mp-1194531,Fe2B7,"{'Fe': 2.0, 'B': 7.0}",0.1115638974725465,4.81341694846408,,0.0
17,mp-1207450,Zn9Fe4,"{'Zn': 9.0, 'Fe': 4.0}",0.19953115852484932,7.4590190808319985,,0.0
18,mp-1214901,Al12Fe7,"{'Al': 12.0, 'Fe': 7.0}",0.1316291411068925,4.6457205614921895,,0.017216052630608658
19,mp-1218218,TaFe,"{'Ta': 1.0, 'Fe': 1.0}",0.1731691209384222,13.882557855486246,,0.0
20,mp-1221111,NbFe,"{'Nb': 1.0, 'Fe': 1.0}",0.16934279934751956,8.528214953206943,,0.0
21,mp-1279742,FeO,"{'Fe': 1.0, 'O': 1.0}",0.5165105397191383,5.614899122491459,,0.0
