mp_id,Formula,IPF,Density,E_above_Hull,G_VRH,K_VRH,Elastic_Anisotropy,poisson_ratio,Y_Modulus
mp-867927,LiVIr2,0.168044147,14.06882499,0.0,110,223,0.03,0.29,283.8
mp-1025167,Hf(VGa2)2,0.12792799400000002,8.568621627999999,0.0,91,131,0.37,0.22,222.04
mp-1029293,CsVN2,0.38962557700000006,4.742624018,0.0,43,104,0.57,0.32,113.52
mp-1029711,NaVN2,0.176068977,2.811362153,0.0,16,45,-1.0,0.34,42.88
mp-1029932,LiVN2,0.154013694,3.0865543110000004,0.0,46,80,0.3,0.26,115.92
mp-18946,VBO3,0.582616123,3.8758685280000003,0.0,89,182,0.4,0.29,229.62
mp-19340,LiVO2,0.575773267,3.9454667810000004,0.0,62,120,1.13,0.28,158.72
mp-4595,VFe2Si,0.175601672,7.112631277,0.0,44,246,22.73,0.42,124.96
mp-5541,ZrVSi,0.10722313800000001,5.727370857,0.0,60,156,12.15,0.33,159.6
mp-557686,ZrVF6,0.09403148900000001,2.9760449060000003,0.0,32,72,6.26,0.31,83.84
mp-777667,LiV2O5,0.496472384,3.184212175,0.0,36,74,1.53,0.29,92.88
mp-864670,Ta2VOs,0.123384885,15.71065085,0.0,97,247,0.07,0.33,258.02
mp-865471,VGaTc2,0.127775565,9.299074592,0.0,74,229,1.51,0.35,199.8
mp-865472,VSiTc2,0.11233283,8.485054245,0.0,102,257,0.14,0.32,269.28
mp-865482,VTc2Ge,0.130221105,9.467982401,0.0,90,239,0.39,0.33,239.4
mp-865484,V2CrRe,0.16794362100000002,10.61855263,0.0,112,251,0.28,0.31,293.44
mp-865490,V2CrFe,0.21125710600000003,7.348434424,0.0,107,232,0.68,0.3,278.2
mp-865494,V2CrRu,0.165817662,8.137760168,0.0,106,243,0.48,0.31,277.72
mp-865499,V2TcOs,0.125260222,11.72046033,0.0,129,278,0.01,0.3,335.4
mp-865501,V2TcRu,0.12469237300000001,9.088844927,0.0,112,255,0.05,0.31,293.44
mp-865554,Mn2VGe,0.128598881,8.087681198,0.0,105,224,0.33,0.3,273.0
mp-866001,AlVRu2,0.10467149199999999,8.575394436,0.0,123,235,0.04,0.28,314.88
mp-867874,BeVRu2,0.10572269,8.766714852,0.0,86,238,0.02,0.34,230.48
mp-8689,V4GeSe8,0.16602556400000001,5.606234804,0.0,36,55,0.1,0.23,88.56
mp-9029,Ca3VN3,0.21003985,3.1337015360000002,0.0,50,87,0.04,0.26,126.0
mp-9957,V2GeC,0.12456377800000001,6.470529407000001,0.0,101,180,0.38,0.26,254.52
mp-1025165,Zr(VGa2)2,0.127229998,7.144804649,0.0,86,127,0.37,0.22,209.84
mp-21235,Mn2VGa,0.12329417599999999,7.74963821,0.0,83,187,1.15,0.31,217.46
mp-23319,RbVCl3,0.19617351100000002,2.9189442000000003,0.0,2,16,-16.78,0.44,5.76
mp-27769,V3AsC,0.118504468,6.531323873,0.0,79,191,1.56,0.32,208.56
mp-557257,KVF3,0.27946016,3.23647702,0.0,34,68,1.28,0.29,87.72
mp-567636,VFeSb,0.143462949,7.823725291000001,0.0,62,160,0.49,0.33,164.92
mp-864953,MnV2Cr,0.176509897,7.1516151,0.0,99,231,0.69,0.31,259.38
mp-865026,Mn2VSi,0.107559195,6.869623949,0.0,128,239,0.12,0.27,325.12
mp-865465,VCo2Ge,0.159604834,8.331148302999999,0.0,74,200,1.78,0.34,198.32
mp-865487,VZnRh2,0.149059205,9.621992605,0.0,27,201,89.62,0.44,77.76
mp-865495,V2CrTc,0.173557358,7.954744599,0.0,101,237,0.38,0.31,264.62
mp-865678,TiMn2V,0.13678888,6.930633199,0.0,82,192,0.9,0.31,214.84
mp-867304,BeVFe2,0.192000322,6.82392795,0.0,110,222,0.16,0.29,283.8
mp-972205,V2MoOs,0.126971193,11.42039643,0.0,124,241,0.25,0.28,317.44
mp-981365,V2ReRu,0.120207397,11.65954312,0.0,124,250,0.0,0.29,319.92
mp-10046,V2AsC,0.109822295,6.552641391,0.0,115,203,0.46,0.26,289.8
mp-1029262,VZn2N3,0.151950466,5.2184762000000005,0.0,61,152,0.07,0.32,161.04
mp-1029312,RbVN2,0.327745649,3.853054367,0.0,36,55,0.51,0.23,88.56
mp-1029368,Mg2VN3,0.141203198,3.1797164860000002,0.0,54,128,0.78,0.31,141.48
mp-10895,Mn2AlV,0.112588787,6.337605085,0.0,98,185,0.41,0.27,248.92
mp-19083,NaVO3,0.447507869,2.6930514339999996,0.0,18,34,1.13,0.27,45.72
mp-19247,ScVO4,0.528266875,3.6536953810000004,0.0,30,148,6.77,0.41,84.6
mp-21371,VCoSi,0.12522798,6.3353830570000005,0.0,112,209,0.34,0.27,284.48
mp-21855,VCu3Se4,0.145952126,5.130520025,0.0,21,36,0.21,0.26,52.92
mp-21883,VGaFe2,0.19263138,8.260081042000001,0.0,122,225,0.03,0.27,309.88
mp-22302,ZrVP,0.11517167699999999,6.212497956,0.0,107,177,0.38,0.25,267.5
mp-22790,VGaCo2,0.159634188,8.311592089,0.0,84,198,1.18,0.31,220.08
mp-22991,CsVI3,0.25455949,4.523940582,0.0,3,11,8.87,0.36,8.16
mp-4474,V4GaS8,0.141362231,3.822198696,0.0,47,74,0.1,0.24,116.56
mp-4604,Li7VN4,0.24849608199999998,2.331248383,0.0,72,83,0.43,0.16,167.04
mp-4955,AlVCo2,0.148000961,6.818543267000001,0.0,98,192,0.52,0.28,250.88
mp-556424,RbVF3,0.326852176,4.111199856,0.0,35,65,0.53,0.27,88.9
mp-557938,HfVF6,0.095435584,4.077358133,0.0,33,75,6.08,0.31,86.46
mp-865486,VZnRu2,0.132607584,9.682977916,0.0,81,228,0.71,0.34,217.08
mp-865497,V2ReOs,0.120844807,14.26320827,0.0,144,291,0.0,0.29,371.52
mp-865507,VSiRu2,0.095844364,8.864955266,0.0,114,253,0.03,0.3,296.4
mp-867829,LiVRh2,0.162972305,8.408842757,0.0,82,179,0.01,0.3,213.2
mp-977382,Ta2VRu,0.123114109,13.47347638,0.0,84,232,0.23,0.34,225.12
mp-1018726,HfVGe,0.129667916,10.07849083,0.0,78,146,2.05,0.27,198.12
mp-1025365,Sc(VGa2)2,0.128840487,6.416055055,0.0,76,118,0.5,0.23,186.96
mp-1025497,AlV2C,0.11120008,4.872389204,0.0,131,171,0.07,0.19,311.78
mp-1025549,Tl3VSe4,0.19807542600000003,6.559809699,0.0,42,149,0.75,0.37,115.08
mp-11193,VAuS2,0.187205299,7.572687804,0.0,52,106,1.46,0.29,134.16
mp-19365,Ba3V2O8,0.518621058,4.91171829,0.0,29,69,0.3,0.31,75.98
mp-865485,V2CrOs,0.165444345,10.87437114,0.0,125,265,0.23,0.3,325.0
mp-557533,Cs2TlVF6,0.337592978,5.060118392,0.0,14,79,0.37,0.42,39.76
mp-560671,Rb2NaVF6,0.34601311700000004,3.706076406,0.0,23,52,0.05,0.31,60.26
