,mp_id,Formula,Composition,IPF,Density,Elastic_Tensor,E_above_Hull,G_VRH,K_VRH,Elastic_Anisotropy,poisson_ratio,Y_Modulus
10,mp-20685,Cr3Ge,"{'Cr': 3.0, 'Ge': 1.0}",0.255695949,7.860403725,"{'G_Reuss': 127.0, 'G_VRH': 128.0, 'G_Voigt': 129.0, 'G_Voigt_Reuss_Hill': 128.0, 'K_Reuss': 211.0, 'K_VRH': 211.0, 'K_Voigt': 211.0, 'K_Voigt_Reuss_Hill': 211.0, 'elastic_anisotropy': 0.05, 'elastic_tensor': [[404.0, 114.0, 114.0, 0.0, 0.0, 0.0], [114.0, 404.0, 114.0, 0.0, 0.0, 0.0], [114.0, 114.0, 404.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 118.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 118.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 118.0]], 'homogeneous_poisson': 0.25, 'poisson_ratio': 0.25, 'universal_anisotropy': 0.05, 'elastic_tensor_original': [[403.8973626308301, 113.86100647215706, 113.86100647215706, 0.0, 0.0, 0.0], [113.86100647215706, 403.8973626308301, 113.86100647215706, 0.0, 0.0, 0.0], [113.86100647215706, 113.86100647215706, 403.8973626308301, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 117.74687924051999, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 117.74687924051999, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 117.74687924051999]], 'compliance_tensor': [[2.8, -0.6, -0.6, 0.0, 0.0, 0.0], [-0.6, 2.8, -0.6, 0.0, 0.0, 0.0], [-0.6, -0.6, 2.8, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 8.5, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 8.5, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 8.5]], 'warnings': [], 'nsites': 8}",0,128,211,0.05,0.25,320
11,mp-20937,Cr3C2,"{'Cr': 3.0, 'C': 2.0}",0.24241566,6.795180037,"{'G_Reuss': 162.0, 'G_VRH': 169.0, 'G_Voigt': 175.0, 'G_Voigt_Reuss_Hill': 169.0, 'K_Reuss': 319.0, 'K_VRH': 320.0, 'K_Voigt': 320.0, 'K_Voigt_Reuss_Hill': 320.0, 'elastic_anisotropy': 0.38, 'elastic_tensor': [[485.0, 227.0, 218.0, 0.0, 0.0, 0.0], [227.0, 486.0, 237.0, 0.0, 0.0, 0.0], [218.0, 237.0, 549.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 230.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 234.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 130.0]], 'homogeneous_poisson': 0.28, 'poisson_ratio': 0.28, 'universal_anisotropy': 0.38, 'elastic_tensor_original': [[548.5352882803367, 217.77006323206226, 237.1952264902535, 0.0, 0.0, 0.0], [218.16366813209675, 484.91065372208516, 228.09275773540674, 0.0, 0.0, 0.0], [235.93208335163118, 226.38438919325165, 486.0591242607281, 0.0, 0.0, 0.0], [0.005435167376406915, 0.013032119924931158, 0.004983144154761821, 129.84103954893232, 0.0, 0.0], [4.7936649238379654e-05, -0.0016603227295042648, -0.0005229664764746404, 0.0, 229.5174915688705, 0.0], [0.0011791663675758024, 0.0004654498819405578, -0.0003263065838978451, 0.0, 0.0, 234.4520675620081]], 'compliance_tensor': [[2.8, -1.0, -0.7, 0.0, -0.0, 0.0], [-1.0, 2.9, -0.9, 0.0, 0.0, 0.0], [-0.7, -0.9, 2.5, 0.0, -0.0, 0.0], [0.0, 0.0, 0.0, 4.4, 0.0, 0.0], [-0.0, 0.0, -0.0, 0.0, 4.3, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 7.7]], 'warnings': [], 'nsites': 20}",0,169,320,0.38,0.28,432.64
12,mp-21048,CrP,"{'Cr': 1.0, 'P': 1.0}",0.171858032,5.669873693,"{'G_Reuss': 134.0, 'G_VRH': 138.0, 'G_Voigt': 142.0, 'G_Voigt_Reuss_Hill': 138.0, 'K_Reuss': 169.0, 'K_VRH': 173.0, 'K_Voigt': 176.0, 'K_Voigt_Reuss_Hill': 173.0, 'elastic_anisotropy': 0.35, 'elastic_tensor': [[352.0, 120.0, 89.0, 0.0, 0.0, 0.0], [120.0, 384.0, 90.0, 0.0, 0.0, 0.0], [89.0, 90.0, 254.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 120.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 171.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 188.0]], 'homogeneous_poisson': 0.18, 'poisson_ratio': 0.18, 'universal_anisotropy': 0.35, 'elastic_tensor_original': [[351.954798099993, 125.09896602945281, 90.22536011478286, 0.0, 0.0, 0.0], [115.541040364155, 383.5566563140774, 85.03558756761856, 0.0, 0.0, 0.0], [86.90663981019881, 94.07592415771178, 254.42308148613762, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 120.46527874210835, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 170.83580368812912, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 188.35521494330422]], 'compliance_tensor': [[3.3, -0.8, -0.9, 0.0, 0.0, 0.0], [-0.8, 3.1, -0.8, 0.0, 0.0, 0.0], [-0.9, -0.8, 4.5, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 8.3, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 5.9, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 5.3]], 'warnings': [], 'nsites': 8}",0,138,173,0.35,0.18,325.68
13,mp-2385,TaCr2,"{'Ta': 1.0, 'Cr': 2.0}",0.222065831,11.33718977,"{'G_Reuss': 82.0, 'G_VRH': 83.0, 'G_Voigt': 83.0, 'G_Voigt_Reuss_Hill': 83.0, 'K_Reuss': 242.0, 'K_VRH': 242.0, 'K_Voigt': 242.0, 'K_Voigt_Reuss_Hill': 242.0, 'elastic_anisotropy': 0.07, 'elastic_tensor': [[337.0, 194.0, 194.0, 0.0, 0.0, 0.0], [194.0, 337.0, 194.0, 0.0, 0.0, 0.0], [194.0, 194.0, 337.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 91.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 91.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 91.0]], 'homogeneous_poisson': 0.35, 'poisson_ratio': 0.35, 'universal_anisotropy': 0.07, 'elastic_tensor_original': [[338.3083472074346, 194.3572592772937, 194.3572592772937, 0.0, 0.0, 0.0], [193.8365676584477, 336.6376308747716, 193.8365676584477, 0.0, 0.0, 0.0], [193.82393526753182, 193.82393526753182, 336.6296143494962, 0.0, 0.0, 0.0], [-0.001798665792227698, -0.0007453496376417493, -2.228332249989968e-05, 91.0582325011252, 0.0, 0.0], [0.0008487195873859632, -0.0002359698852812789, -0.0007735729572526714, 0.0, 91.05768925138928, 0.0], [0.0010161561726517768, 0.0008558095839395738, 0.00039968647235497394, 0.0, 0.0, 91.05827465443804]], 'compliance_tensor': [[5.1, -1.9, -1.9, 0.0, 0.0, 0.0], [-1.9, 5.1, -1.9, 0.0, 0.0, -0.0], [-1.9, -1.9, 5.1, -0.0, 0.0, 0.0], [0.0, 0.0, -0.0, 11.0, 0.0, -0.0], [0.0, 0.0, 0.0, 0.0, 11.0, 0.0], [0.0, -0.0, 0.0, -0.0, 0.0, 11.0]], 'warnings': [], 'nsites': 6}",0,83,242,0.07,0.35,224.1
14,mp-24287,CrH,"{'Cr': 1.0, 'H': 1.0}",0.257863435,6.52342475,"{'G_Reuss': 136.0, 'G_VRH': 137.0, 'G_Voigt': 139.0, 'G_Voigt_Reuss_Hill': 137.0, 'K_Reuss': 238.0, 'K_VRH': 238.0, 'K_Voigt': 238.0, 'K_Voigt_Reuss_Hill': 238.0, 'elastic_anisotropy': 0.13, 'elastic_tensor': [[460.0, 127.0, 127.0, 0.0, 0.0, 0.0], [127.0, 460.0, 127.0, 0.0, 0.0, 0.0], [127.0, 127.0, 460.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 120.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 120.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 120.0]], 'homogeneous_poisson': 0.26, 'poisson_ratio': 0.26, 'universal_anisotropy': 0.13, 'elastic_tensor_original': [[460.4160485174021, 126.76722461412439, 126.76722461412439, 0.0, 0.0, 0.0], [126.76722461412439, 460.4160485174021, 126.76722461412439, 0.0, 0.0, 0.0], [126.76722461412439, 126.76722461412439, 460.4160485174021, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 120.45034499795665, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 120.45034499795665, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 120.45034499795665]], 'compliance_tensor': [[2.5, -0.5, -0.5, 0.0, -0.0, 0.0], [-0.5, 2.5, -0.5, -0.0, 0.0, -0.0], [-0.5, -0.5, 2.5, -0.0, -0.0, 0.0], [0.0, -0.0, -0.0, 8.3, 0.0, -0.0], [-0.0, 0.0, -0.0, 0.0, 8.3, -0.0], [0.0, -0.0, 0.0, -0.0, -0.0, 8.3]], 'warnings': [], 'nsites': 2}",0,137,238,0.13,0.26,345.24
15,mp-27734,CrBr3,"{'Cr': 1.0, 'Br': 3.0}",0.098616236,3.942647917,"{'G_Reuss': 1.0, 'G_VRH': 5.0, 'G_Voigt': 9.0, 'G_Voigt_Reuss_Hill': 5.0, 'K_Reuss': 2.0, 'K_VRH': 8.0, 'K_Voigt': 15.0, 'K_Voigt_Reuss_Hill': 8.0, 'elastic_anisotropy': 64.24, 'elastic_tensor': [[48.0, 13.0, 3.0, 0.0, -0.0, 0.0], [13.0, 48.0, 3.0, -0.0, 0.0, 0.0], [3.0, 3.0, 2.0, 0.0, 0.0, 0.0], [0.0, -0.0, 0.0, 0.0, 0.0, 0.0], [-0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 17.0]], 'homogeneous_poisson': 0.26, 'poisson_ratio': 0.26, 'universal_anisotropy': 64.24, 'elastic_tensor_original': [[47.55497039666133, 12.656337650520395, 3.8307342543591956, 0.008616968704487143, 0.5111696513492601, 0.06351549910180312], [13.384744496318232, 48.43633732837396, 3.780257026256937, 0.13727619809270822, -0.49809747598692566, -0.2540791663936048], [1.8299824308443566, 1.8299824308443566, 1.9146631905379272, 0.0, 0.0, 2.588473717631333e-07], [0.14900779875065867, 0.08101575844462904, -0.055883310735782794, 0.03398238576608219, -0.09966074584529053, -0.1268963648147119], [0.8609650354579448, 0.04051299751934559, -0.11158182774542927, 0.030720662289789275, 0.6232130002028161, -0.028818377101761803], [-0.2508363607649835, -0.17882746341578348, -0.24172343317185585, 0.5909167853192082, -0.08031956337017672, 16.70043280447418]], 'compliance_tensor': [[24.1, -5.2, -27.9, -3.1, 10.1, -0.0], [-5.2, 24.1, -27.9, 3.1, -10.1, -0.0], [-27.9, -27.9, 604.4, -0.0, -0.0, 0.0], [-3.1, 3.1, -0.0, 3050.8, -0.0, -20.1], [10.1, -10.1, 0.0, -0.0, 3050.8, -6.2], [-0.0, -0.0, 0.0, -20.1, -6.2, 58.6]], 'warnings': ['One or more K, G below 2 GPa'], 'nsites': 8}",0,5,8,64.24,0.26,12.6
16,mp-30438,Be2Cr,"{'Be': 2.0, 'Cr': 1.0}",0.197115338,4.407724435,"{'G_Reuss': 157.0, 'G_VRH': 158.0, 'G_Voigt': 158.0, 'G_Voigt_Reuss_Hill': 158.0, 'K_Reuss': 183.0, 'K_VRH': 183.0, 'K_Voigt': 183.0, 'K_Voigt_Reuss_Hill': 183.0, 'elastic_anisotropy': 0.02, 'elastic_tensor': [[387.0, 77.0, 88.0, 0.0, 0.0, 0.0], [77.0, 387.0, 88.0, 0.0, 0.0, 0.0], [88.0, 88.0, 368.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 169.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 169.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 155.0]], 'homogeneous_poisson': 0.16, 'poisson_ratio': 0.16, 'universal_anisotropy': 0.02, 'elastic_tensor_original': [[381.3660052170708, 80.1335616459278, 85.48249764729132, 0.0, 0.0, -1.8582675964140608e-05], [81.4885844138493, 383.80620621385276, 83.29944478170492, 0.0, 0.0, -5.263693501893923e-05], [90.92372660512692, 90.92371532482788, 367.61177082182985, 0.0, 0.0, -1.2460238521751972e-05], [0.0017572202936778439, 0.0014242862731490803, 0.0006140079340168017, 169.24197446583287, -2.322671460803258e-05, -3.333340213552382e-09], [0.0005416598949209554, 0.0007632998519224807, 0.0007005365307646602, 3.333332686675988e-08, 169.2429301940051, 0.0], [0.010913261204197493, -0.01681968379165259, -0.0251982481810546, 0.0, 0.0, 159.4417121888771]], 'compliance_tensor': [[2.8, -0.4, -0.6, 0.0, -0.0, 0.0], [-0.4, 2.8, -0.6, -0.0, 0.0, 0.0], [-0.6, -0.6, 3.0, -0.0, 0.0, -0.0], [0.0, -0.0, -0.0, 5.9, 0.0, -0.0], [-0.0, -0.0, 0.0, 0.0, 5.9, 0.0], [0.0, 0.0, -0.0, -0.0, 0.0, 6.4]], 'warnings': [], 'nsites': 12}",0,158,183,0.02,0.16,366.56
17,mp-548,NbCr2,"{'Nb': 1.0, 'Cr': 2.0}",0.220183023,7.767773427,"{'G_Reuss': 63.0, 'G_VRH': 64.0, 'G_Voigt': 64.0, 'G_Voigt_Reuss_Hill': 64.0, 'K_Reuss': 228.0, 'K_VRH': 228.0, 'K_Voigt': 228.0, 'K_Voigt_Reuss_Hill': 228.0, 'elastic_anisotropy': 0.1, 'elastic_tensor': [[299.0, 192.0, 192.0, 0.0, 0.0, 0.0], [192.0, 299.0, 192.0, 0.0, 0.0, 0.0], [192.0, 192.0, 299.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 71.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 71.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 71.0]], 'homogeneous_poisson': 0.37, 'poisson_ratio': 0.37, 'universal_anisotropy': 0.1, 'elastic_tensor_original': [[298.9310141457623, 191.1030467856512, 191.1030467856512, 0.0, 0.0, 0.0], [191.10795616777543, 298.935878531382, 191.10795616777543, 0.0, 0.0, 0.0], [192.91975494605822, 192.91975494605822, 300.2557246674153, 0.0, 0.0, 0.0], [-0.0015334092718058987, -0.0006109369881556834, -0.001392223162154151, 71.31520118343397, 0.0, 0.0], [0.00024745685757748007, 0.0010728564729746194, 0.0019112032620756194, 0.0, 71.31577872373512, 0.0], [-0.001775165465506825, -0.0009555631776416247, -0.0009357915340329525, 0.0, 0.0, 71.31686131718757]], 'compliance_tensor': [[6.7, -2.6, -2.6, -0.0, 0.0, 0.0], [-2.6, 6.7, -2.6, 0.0, -0.0, 0.0], [-2.6, -2.6, 6.7, 0.0, 0.0, -0.0], [-0.0, 0.0, 0.0, 14.0, -0.0, -0.0], [0.0, -0.0, 0.0, -0.0, 14.0, -0.0], [0.0, 0.0, -0.0, -0.0, -0.0, 14.0]], 'warnings': [], 'nsites': 6}",0,64,228,0.1,0.37,175.36
18,mp-560338,CrF3,"{'Cr': 1.0, 'F': 3.0}",0.155350688,3.566924723,"{'G_Reuss': 30.0, 'G_VRH': 39.0, 'G_Voigt': 48.0, 'G_Voigt_Reuss_Hill': 39.0, 'K_Reuss': 32.0, 'K_VRH': 37.0, 'K_Voigt': 42.0, 'K_Voigt_Reuss_Hill': 37.0, 'elastic_anisotropy': 3.26, 'elastic_tensor': [[78.0, -14.0, 35.0, -30.0, 0.0, 0.0], [-14.0, 78.0, 35.0, 30.0, 0.0, 0.0], [35.0, 35.0, 110.0, 0.0, 0.0, 0.0], [-30.0, 30.0, 0.0, 63.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 63.0, -30.0], [0.0, 0.0, 0.0, 0.0, -30.0, 46.0]], 'homogeneous_poisson': 0.11, 'poisson_ratio': 0.11, 'universal_anisotropy': 3.26, 'elastic_tensor_original': [[78.78755287682216, -13.327912697590083, 35.066345519545635, 31.746003159445937, 0.0, 0.0], [-15.137710686979556, 78.93414285672816, 35.001871171560055, -31.47986380069486, 0.0, 0.0], [34.74641164442086, 34.74644369060991, 110.46008413770747, 0.0, 0.0, 0.0], [29.33290531178507, -30.956851093652165, -0.03964367152215839, 62.79942450587366, 0.0, 0.0], [-0.017639111416317715, -0.038583559705568836, -0.04302288030684462, 0.0061929729362713475, 63.27792463431011, 30.31005804846628], [-0.04416575357633391, -0.06758339242096321, -0.04541286496111937, -0.04850518332308441, 29.39202909541827, 45.33678047607402]], 'compliance_tensor': [[19.7, 3.8, -7.4, 7.7, 0.0, 0.0], [3.8, 19.7, -7.4, -7.7, 0.0, 0.0], [-7.4, -7.4, 13.7, -0.0, 0.0, -0.0], [7.7, -7.7, -0.0, 23.3, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 23.3, 15.4], [0.0, 0.0, -0.0, 0.0, 15.4, 31.9]], 'warnings': [], 'nsites': 8}",0,39,37,3.26,0.11,86.58
19,mp-568636,TiCr2,"{'Ti': 1.0, 'Cr': 2.0}",0.236011011,6.234565438,"{'G_Reuss': 74.0, 'G_VRH': 75.0, 'G_Voigt': 75.0, 'G_Voigt_Reuss_Hill': 75.0, 'K_Reuss': 198.0, 'K_VRH': 198.0, 'K_Voigt': 198.0, 'K_Voigt_Reuss_Hill': 198.0, 'elastic_anisotropy': 0.06, 'elastic_tensor': [[307.0, 146.0, 142.0, 0.0, 0.0, 0.0], [146.0, 307.0, 142.0, 0.0, 0.0, 0.0], [142.0, 142.0, 307.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 66.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 66.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 80.0]], 'homogeneous_poisson': 0.33, 'poisson_ratio': 0.33, 'universal_anisotropy': 0.06, 'elastic_tensor_original': [[309.180708645078, 146.8340938174054, 142.08013825384884, 0.0, 0.0, -1.1021765933167336e-05], [143.88329517383028, 305.9471872025249, 138.49581800126154, 0.0, 0.0, -3.635732747089628e-05], [142.8010602627497, 142.80110033841285, 306.5946999787543, 0.0, 0.0, -1.695825749301126e-05], [0.04567211123343481, 0.05361136782166942, 0.05421735832453903, 65.64806888675479, -7.793339800482612e-06, -6.666672198873081e-09], [0.004300951742437091, 0.003624309307107365, 0.0026957464630262555, 7.000003249960595e-07, 65.66641197848786, 0.0], [0.02033544550667426, 0.04452068720876801, 0.07106902645195423, 0.0, 0.0, 79.6677016623037]], 'compliance_tensor': [[4.7, -1.6, -1.4, 0.0, 0.0, 0.0], [-1.6, 4.7, -1.4, -0.0, -0.0, 0.0], [-1.4, -1.4, 4.6, 0.0, -0.0, -0.0], [0.0, -0.0, 0.0, 15.2, 0.0, 0.0], [0.0, 0.0, -0.0, 0.0, 15.2, -0.0], [0.0, 0.0, -0.0, 0.0, -0.0, 12.4]], 'warnings': [], 'nsites': 24}",0,75,198,0.06,0.33,199.5
20,mp-639662,CrF5,"{'Cr': 1.0, 'F': 5.0}",0.125969916,2.842188526,"{'G_Reuss': 4.0, 'G_VRH': 4.0, 'G_Voigt': 5.0, 'G_Voigt_Reuss_Hill': 4.0, 'K_Reuss': 6.0, 'K_VRH': 8.0, 'K_Voigt': 9.0, 'K_Voigt_Reuss_Hill': 8.0, 'elastic_anisotropy': 2.79, 'elastic_tensor': [[8.0, 4.0, 5.0, 0.0, 0.0, 0.0], [4.0, 8.0, 7.0, 0.0, 0.0, 0.0], [5.0, 7.0, 36.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 4.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 6.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 4.0]], 'homogeneous_poisson': 0.26, 'poisson_ratio': 0.26, 'universal_anisotropy': 2.79, 'elastic_tensor_original': [[35.74234228289119, 5.906276152944182, 6.964077290321954, 0.0, 0.0, 0.0], [3.442068096284926, 7.585502740973358, 4.144873192147243, 0.0, 0.0, 0.0], [6.273048747959488, 4.766162626940781, 8.104672063688039, 0.0, 0.0, 0.0], [-0.03658953417314189, 0.06221396159130443, -0.008255369139846588, 4.081328285356847, 0.0, 0.0], [-0.0013288651204115252, 0.0239349221495459, -0.016564450725758222, 0.0, 4.468206824169186, 0.0], [-0.166120130981644, -0.15697440435433083, -0.0560623451264829, 0.0, 0.0, 5.7941203730708475]], 'compliance_tensor': [[196.0, -102.3, -6.7, 0.0, 0.0, -0.0], [-102.3, 198.8, -23.4, 0.0, 0.0, 0.0], [-6.7, -23.4, 33.2, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 223.8, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 172.6, 0.0], [-0.0, 0.0, 0.0, 0.0, 0.0, 245.0]], 'warnings': [], 'nsites': 24}",0,4,8,2.79,0.26,10.08
21,mp-723,Cr23C6,"{'Cr': 23.0, 'C': 6.0}",0.274722113,7.167799815,"{'G_Reuss': 138.0, 'G_VRH': 138.0, 'G_Voigt': 138.0, 'G_Voigt_Reuss_Hill': 138.0, 'K_Reuss': 291.0, 'K_VRH': 291.0, 'K_Voigt': 291.0, 'K_Voigt_Reuss_Hill': 291.0, 'elastic_anisotropy': 0.0, 'elastic_tensor': [[477.0, 198.0, 198.0, 0.0, 0.0, 0.0], [198.0, 477.0, 198.0, 0.0, 0.0, 0.0], [198.0, 198.0, 477.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 137.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 137.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 137.0]], 'homogeneous_poisson': 0.3, 'poisson_ratio': 0.3, 'universal_anisotropy': 0.0, 'elastic_tensor_original': [[477.18965646914114, 198.16043485985557, 198.16043485985557, 0.0, 0.0, 0.0], [198.16043485985557, 477.18965646914114, 198.16043485985557, 0.0, 0.0, 0.0], [198.16043485985557, 198.16043485985557, 477.18965646914114, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 137.3500281351293, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 137.3500281351293, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 137.3500281351293]], 'compliance_tensor': [[2.8, -0.8, -0.8, 0.0, -0.0, 0.0], [-0.8, 2.8, -0.8, -0.0, 0.0, -0.0], [-0.8, -0.8, 2.8, -0.0, -0.0, 0.0], [0.0, -0.0, -0.0, 7.3, 0.0, -0.0], [-0.0, 0.0, -0.0, 0.0, 7.3, -0.0], [0.0, -0.0, 0.0, -0.0, -0.0, 7.3]], 'warnings': [], 'nsites': 29}",0,138,291,0,0.3,358.8
22,mp-729,Cr3Si,"{'Cr': 3.0, 'Si': 1.0}",0.24052343,6.625100603,"{'G_Reuss': 153.0, 'G_VRH': 154.0, 'G_Voigt': 155.0, 'G_Voigt_Reuss_Hill': 154.0, 'K_Reuss': 249.0, 'K_VRH': 249.0, 'K_Voigt': 249.0, 'K_Voigt_Reuss_Hill': 249.0, 'elastic_anisotropy': 0.06, 'elastic_tensor': [[483.0, 132.0, 132.0, 0.0, 0.0, 0.0], [132.0, 483.0, 132.0, 0.0, 0.0, 0.0], [132.0, 132.0, 483.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 141.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 141.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 141.0]], 'homogeneous_poisson': 0.24, 'poisson_ratio': 0.24, 'universal_anisotropy': 0.06, 'elastic_tensor_original': [[482.5022686014608, 131.59854521640273, 131.59854521640273, 0.0, 0.0, 0.0], [131.59583474762547, 482.4990332477363, 131.59583474762547, 0.0, 0.0, 0.0], [131.6090555700897, 131.6090555700897, 482.5165288854789, 0.0, 0.0, 0.0], [-0.00028424962867770406, 0.0002496796738391113, 6.7546578429626e-05, 141.08497634412097, 0.0, 0.0], [-6.188991914861123e-05, 0.00020694306299900398, -0.00038288949982245185, 0.0, 141.08424392507774, 0.0], [-0.00016420978548846264, -0.0005967625537678726, -0.00014876313900047224, 0.0, 0.0, 141.0844406681541]], 'compliance_tensor': [[2.3, -0.5, -0.5, 0.0, -0.0, 0.0], [-0.5, 2.3, -0.5, 0.0, 0.0, -0.0], [-0.5, -0.5, 2.3, -0.0, 0.0, 0.0], [0.0, 0.0, -0.0, 7.1, -0.0, -0.0], [-0.0, 0.0, 0.0, -0.0, 7.1, -0.0], [0.0, -0.0, 0.0, -0.0, -0.0, 7.1]], 'warnings': [], 'nsites': 8}",0,154,249,0.06,0.24,381.92
23,mp-7302,CrP4,"{'Cr': 1.0, 'P': 4.0}",0.08360344,3.896481659,"{'G_Reuss': 94.0, 'G_VRH': 100.0, 'G_Voigt': 106.0, 'G_Voigt_Reuss_Hill': 100.0, 'K_Reuss': 121.0, 'K_VRH': 124.0, 'K_Voigt': 127.0, 'K_Voigt_Reuss_Hill': 124.0, 'elastic_anisotropy': 0.72, 'elastic_tensor': [[252.0, 25.0, 36.0, 0.0, -32.0, 0.0], [25.0, 287.0, 88.0, 0.0, 11.0, 0.0], [36.0, 88.0, 310.0, 0.0, -20.0, 0.0], [0.0, 0.0, 0.0, 150.0, 0.0, -1.0], [-32.0, 11.0, -20.0, 0.0, 84.0, 0.0], [0.0, 0.0, 0.0, -1.0, 0.0, 63.0]], 'homogeneous_poisson': 0.18, 'poisson_ratio': 0.18, 'universal_anisotropy': 0.72, 'elastic_tensor_original': [[286.8184050021935, 88.33250294301172, 26.57443213718205, 10.88612097680587, 0.0, 0.0], [87.95250943625646, 309.61845149099884, 37.03002660282875, -20.262872446297333, 0.0, 0.0], [23.33718763553798, 35.846975347729696, 251.74242628732256, -32.27387308704004, 0.0, 0.0], [10.617610678525391, -20.48997108933497, -31.273367739725366, 84.24355267425705, 0.0, 0.0], [0.000717916945668362, 0.0005847102272341215, 0.000728526949792699, 1.9606674286861814e-05, 63.14429949624109, -1.2821207949333187], [-8.735670249421226e-05, -7.504669744595133e-05, -9.480337221675614e-05, 4.870001997828078e-06, -1.2369818540131454, 150.1814238767133]], 'compliance_tensor': [[4.2, -0.3, -0.3, 0.0, 1.6, 0.0], [-0.3, 3.9, -1.1, 0.0, -0.9, 0.0], [-0.3, -1.1, 3.6, 0.0, 0.9, 0.0], [0.0, 0.0, 0.0, 6.7, 0.0, 0.1], [1.6, -0.9, 0.9, 0.0, 12.8, 0.0], [0.0, 0.0, 0.0, 0.1, 0.0, 15.8]], 'warnings': [], 'nsites': 10}",0,100,124,0.72,0.18,236
