,mp_id,Formula,Composition,IPF,Density,Elastic_Tensor,E_above_Hull,G_VRH,K_VRH,Elastic_Anisotropy,poisson_ratio,Y_Modulus
39,mp-2283,ZrCo,"{'Zr': 1.0, 'Co': 1.0}",0.140027452,7.649629437,"{'G_Reuss': 44.0, 'G_VRH': 44.0, 'G_Voigt': 44.0, 'G_Voigt_Reuss_Hill': 44.0, 'K_Reuss': 131.0, 'K_VRH': 131.0, 'K_Voigt': 131.0, 'K_Voigt_Reuss_Hill': 131.0, 'elastic_anisotropy': 0.03, 'elastic_tensor': [[196.0, 98.0, 98.0, 0.0, 0.0, 0.0], [98.0, 196.0, 98.0, 0.0, 0.0, 0.0], [98.0, 98.0, 196.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 41.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 41.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 41.0]], 'homogeneous_poisson': 0.35, 'poisson_ratio': 0.35, 'universal_anisotropy': 0.03, 'elastic_tensor_original': [[195.67463353615338, 98.10485843990952, 98.10485843990952, 0.0, 0.0, 0.0], [98.10766782462528, 195.6774335603704, 98.10766782462528, 0.0, 0.0, 0.0], [98.1187447096745, 98.1187447096745, 195.6894586503546, 0.0, 0.0, 0.0], [-9.813357246589362e-05, -7.800019007145475e-05, -8.909688377856363e-05, 41.37981087127219, 0.0, 0.0], [-3.733342431115566e-06, -2.716673286660091e-06, -2.8433402619787857e-06, 0.0, 41.379634354175394, 0.0], [-0.00028734403353533166, -0.00011907362349272868, -0.00016431706707560294, 0.0, 0.0, 41.38001406176733]], 'compliance_tensor': [[7.7, -2.6, -2.6, 0.0, -0.0, -0.0], [-2.6, 7.7, -2.6, -0.0, 0.0, -0.0], [-2.6, -2.6, 7.7, -0.0, -0.0, 0.0], [0.0, -0.0, -0.0, 24.2, -0.0, -0.0], [-0.0, 0.0, -0.0, -0.0, 24.2, 0.0], [-0.0, -0.0, 0.0, -0.0, 0.0, 24.2]], 'warnings': [], 'nsites': 2}",0,44,131,0.03,0.35,118.8
40,mp-22871,ZrCl3,"{'Zr': 1.0, 'Cl': 3.0}",0.067377298,2.562224329,"{'G_Reuss': 1.0, 'G_VRH': 3.0, 'G_Voigt': 6.0, 'G_Voigt_Reuss_Hill': 3.0, 'K_Reuss': 2.0, 'K_VRH': 6.0, 'K_Voigt': 10.0, 'K_Voigt_Reuss_Hill': 6.0, 'elastic_anisotropy': 44.09, 'elastic_tensor': [[3.0, 1.0, 2.0, 0.0, 0.0, 0.0], [1.0, 3.0, 2.0, 0.0, 0.0, 0.0], [2.0, 2.0, 78.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.0]], 'homogeneous_poisson': 0.28, 'poisson_ratio': 0.28, 'universal_anisotropy': 44.09, 'elastic_tensor_original': [[2.691333923608558, 0.35895535811356893, 1.092938431969148, 0.0, 0.0, 0.0], [1.2501234496240434, 2.9869055873358903, 1.590326039835977, 0.0, 0.0, 0.0], [2.0098656420901353, 2.0098644209994823, 77.5004668507789, 0.0, 0.0, 0.0], [-0.001380489002213368, -0.0016537971493807504, -3.573442067567476e-05, 0.3832595984706599, 0.0, 0.0], [-0.00539838017292949, 0.0005258460236234394, -0.0011792669728469065, 0.0, 0.3823861441108581, 0.0], [0.05523167043977817, 0.05484287027609002, 0.03986191406416815, 0.0, 0.0, 0.5133651336702819]], 'compliance_tensor': [[466.7, -186.6, -6.1, -0.0, 0.0, -0.0], [-186.6, 466.7, -6.1, -0.0, -0.0, -0.0], [-6.1, -6.1, 13.2, 0.0, 0.0, 0.0], [-0.0, -0.0, 0.0, 2612.2, -0.0, -0.0], [0.0, -0.0, 0.0, -0.0, 2612.2, -0.0], [-0.0, -0.0, 0.0, -0.0, -0.0, 1306.6]], 'warnings': ['One or more K, G below 2 GPa'], 'nsites': 8}",0,3,6,44.09,0.28,7.68
41,mp-229,ZrRh3,"{'Zr': 1.0, 'Rh': 3.0}",0.125301204,10.58653912,"{'G_Reuss': 109.0, 'G_VRH': 113.0, 'G_Voigt': 116.0, 'G_Voigt_Reuss_Hill': 113.0, 'K_Reuss': 211.0, 'K_VRH': 211.0, 'K_Voigt': 211.0, 'K_Voigt_Reuss_Hill': 211.0, 'elastic_anisotropy': 0.36, 'elastic_tensor': [[320.0, 157.0, 157.0, 0.0, 0.0, 0.0], [157.0, 320.0, 157.0, 0.0, 0.0, 0.0], [157.0, 157.0, 320.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 140.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 140.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 140.0]], 'homogeneous_poisson': 0.27, 'poisson_ratio': 0.27, 'universal_anisotropy': 0.36, 'elastic_tensor_original': [[320.3041205165667, 157.64070001501867, 157.64070001501867, 0.0, 0.0, 0.0], [156.91195041844188, 319.23028968195797, 156.91195041844188, 0.0, 0.0, 0.0], [156.55179832224974, 156.55179832224974, 319.00216537377, 0.0, 0.0, 0.0], [-0.014250428962139988, -0.881735622065632, -0.4431256884037588, 139.92557990321987, 0.0, 0.0], [3.054160226362698, -0.020832359148563434, 1.50393139537963, 0.0, 139.96036104796076, 0.0], [0.8813374159635069, 0.4429268406081289, 0.013979156674465703, 0.0, 0.0, 139.92563671271336]], 'compliance_tensor': [[4.6, -1.5, -1.5, -0.0, 0.0, -0.0], [-1.5, 4.6, -1.5, -0.0, -0.0, 0.0], [-1.5, -1.5, 4.6, 0.0, -0.0, -0.0], [-0.0, -0.0, 0.0, 7.1, -0.0, -0.0], [0.0, -0.0, -0.0, -0.0, 7.1, -0.0], [-0.0, 0.0, -0.0, -0.0, -0.0, 7.1]], 'warnings': [], 'nsites': 4}",0,113,211,0.36,0.27,287.02
42,mp-23162,ZrCl2,"{'Zr': 1.0, 'Cl': 2.0}",0.095100627,3.855974376,"{'G_Reuss': 0.0, 'G_VRH': 12.0, 'G_Voigt': 23.0, 'G_Voigt_Reuss_Hill': 12.0, 'K_Reuss': 5.0, 'K_VRH': 18.0, 'K_Voigt': 31.0, 'K_Voigt_Reuss_Hill': 18.0, 'elastic_anisotropy': 418.75, 'elastic_tensor': [[111.0, 20.0, 2.0, 0.0, 0.0, 0.0], [20.0, 111.0, 2.0, -0.0, 0.0, 0.0], [2.0, 2.0, 6.0, 0.0, 0.0, 0.0], [0.0, -0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 46.0]], 'homogeneous_poisson': 0.24, 'poisson_ratio': 0.24, 'universal_anisotropy': 418.75, 'elastic_tensor_original': [[111.09093269470873, 19.55820564578453, 2.2877220413212167, -0.08795220942183418, 0.0, 0.0], [19.393338557571024, 110.87081038673276, 2.1732246783650666, -0.08199695573735995, 0.0, 0.0], [2.1277414746872267, 2.1277417545844415, 5.5431315688276195, 0.0, 0.0, 0.0], [-0.04074598665097605, 0.09747987354508343, 0.04134297637390539, 0.022830271944234135, 0.0, 0.0], [-0.0002362172462689381, -0.0004695778188607467, -0.0012978331844681354, 2.180005349035767e-05, 0.19788164553839493, -0.06129209705790858], [3.445615289258068e-05, -1.2753696717432206e-05, 0.0004607188015549485, -2.099985588805171e-06, -0.0348531573794819, 45.574609895229536]], 'compliance_tensor': [[9.4, -1.6, -3.1, -4.2, -0.0, -0.0], [-1.6, 9.4, -3.1, 4.2, 0.0, -0.0], [-3.1, -3.1, 182.8, -0.0, 0.0, 0.0], [-4.2, 4.2, -0.0, 9064.8, -0.0, 0.0], [-0.0, 0.0, 0.0, -0.0, 9064.8, -8.3], [-0.0, -0.0, 0.0, 0.0, -8.3, 21.9]], 'warnings': ['One or more K, G below 2 GPa'], 'nsites': 3}",0,12,18,418.75,0.24,29.76
43,mp-23247,ZrBr3,"{'Zr': 1.0, 'Br': 3.0}",0.073933201,3.595098728,"{'G_Reuss': 2.0, 'G_VRH': 4.0, 'G_Voigt': 5.0, 'G_Voigt_Reuss_Hill': 4.0, 'K_Reuss': 2.0, 'K_VRH': 5.0, 'K_Voigt': 8.0, 'K_Voigt_Reuss_Hill': 5.0, 'elastic_anisotropy': 15.07, 'elastic_tensor': [[4.0, -1.0, 1.0, 0.0, 0.0, 0.0], [-1.0, 4.0, 1.0, 0.0, 0.0, 0.0], [1.0, 1.0, 60.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 2.0]], 'homogeneous_poisson': 0.2, 'poisson_ratio': 0.2, 'universal_anisotropy': 15.07, 'elastic_tensor_original': [[6.168094300455737, -0.6277307279340509, 1.013624552447531, 0.0, 0.0, 0.0], [-4.003910491930205, 5.386639636619578, 4.1643407982848695, 0.0, 0.0, 0.0], [-1.0709040212620378, -1.0709040723070617, 60.418913950132506, 0.0, 0.0, 0.0], [-0.03177930695352854, -0.011431915520434467, 0.010099820785806688, 1.0183091306644765, 0.0, 0.0], [0.03977079021512432, -0.041036315734997754, -0.001944856550136904, 0.0, 0.9779113763290823, 0.0], [0.07457698740113775, -0.12194879237360011, -0.06949266413989395, 0.0, 0.0, 0.8397032443350535]], 'compliance_tensor': [[247.6, 42.9, -3.6, 0.0, 0.0, 0.0], [42.9, 247.6, -3.6, 0.0, 0.0, 0.0], [-3.6, -3.6, 16.6, -0.0, -0.0, -0.0], [0.0, 0.0, -0.0, 1001.9, 0.0, 0.0], [0.0, 0.0, -0.0, 0.0, 1001.9, 0.0], [0.0, 0.0, -0.0, 0.0, 0.0, 409.3]], 'warnings': ['One or more K, G below 2 GPa'], 'nsites': 8}",0,4,5,15.07,0.2,9.6
44,mp-23282,ZrI3,"{'Zr': 1.0, 'I': 3.0}",0.156001172,4.27336416,"{'G_Reuss': 1.0, 'G_VRH': 3.0, 'G_Voigt': 4.0, 'G_Voigt_Reuss_Hill': 3.0, 'K_Reuss': 1.0, 'K_VRH': 3.0, 'K_Voigt': 5.0, 'K_Voigt_Reuss_Hill': 3.0, 'elastic_anisotropy': 12.08, 'elastic_tensor': [[2.0, 0.0, -0.0, 0.0, 0.0, 0.0], [0.0, 2.0, -0.0, 0.0, 0.0, 0.0], [-0.0, -0.0, 41.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.0]], 'homogeneous_poisson': 0.17, 'poisson_ratio': 0.17, 'universal_anisotropy': 12.08, 'elastic_tensor_original': [[2.210726150050366, -0.5998621023463255, 0.18015906008685148, 0.0, 0.0, 0.0], [0.23258869274783267, 2.9849403316701744, 0.7365106632419658, 0.0, 0.0, 0.0], [-0.4839002631210066, -0.4839003434202132, 41.274945862400244, 0.0, 0.0, 0.0], [-0.001503130506748538, -0.00336125234156043, -0.001973124497587544, 1.428059035672244, 0.0, 0.0], [-0.01457358745876948, -0.03288748503216665, -0.028666021998259582, 0.0, 1.3835543993889365, 0.0], [-0.0002813272497098752, -0.0004006541455201384, -0.00028371390505430743, 0.0, 0.0, 0.7680844689049472]], 'compliance_tensor': [[438.7, -24.5, 0.1, -0.0, 0.0, 0.0], [-24.5, 438.7, 0.1, -0.0, 0.0, 0.0], [0.1, 0.1, 24.2, 0.0, -0.0, 0.0], [-0.0, -0.0, 0.0, 711.3, 0.0, -0.0], [0.0, 0.0, -0.0, 0.0, 711.3, -0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 926.4]], 'warnings': ['One or more K, G below 2 GPa'], 'nsites': 8}",0.64732,3,3,12.08,0.17,7.02
45,mp-2348,Zr2Au,"{'Zr': 2.0, 'Au': 1.0}",0.162481634,9.786632112,"{'G_Reuss': 41.0, 'G_VRH': 45.0, 'G_Voigt': 49.0, 'G_Voigt_Reuss_Hill': 45.0, 'K_Reuss': 119.0, 'K_VRH': 119.0, 'K_Voigt': 119.0, 'K_Voigt_Reuss_Hill': 119.0, 'elastic_anisotropy': 0.98, 'elastic_tensor': [[177.0, 75.0, 105.0, 0.0, 0.0, 0.0], [75.0, 177.0, 105.0, 0.0, 0.0, 0.0], [105.0, 105.0, 149.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 67.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 67.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 39.0]], 'homogeneous_poisson': 0.33, 'poisson_ratio': 0.33, 'universal_anisotropy': 0.98, 'elastic_tensor_original': [[176.7979298545406, 75.49439220134376, 105.14073931027545, 0.0, 0.0, 0.0], [75.4929678626447, 176.7964825253231, 105.13934010695527, 0.0, 0.0, 0.0], [105.72558666289285, 105.72558666289285, 148.80248502875307, 0.0, 0.0, 0.0], [-6.40649171870824e-05, -8.419489183558447e-05, -0.00010328320119675467, 67.02878435775062, 0.0, 0.0], [-2.6604966153130666e-05, -1.3429982581238717e-05, -5.73282595869729e-05, 0.0, 67.02883763434886, 0.0], [0.0001252115188387593, 0.0002581713618631595, 0.00020598142347957537, 0.0, 0.0, 39.30897667918507]], 'compliance_tensor': [[9.8, -0.1, -6.9, 0.0, 0.0, 0.0], [-0.1, 9.8, -6.9, 0.0, -0.0, -0.0], [-6.9, -6.9, 16.5, -0.0, -0.0, -0.0], [0.0, 0.0, -0.0, 14.9, 0.0, 0.0], [0.0, -0.0, -0.0, 0.0, 14.9, 0.0], [0.0, -0.0, -0.0, 0.0, 0.0, 25.4]], 'warnings': [], 'nsites': 3}",0,45,119,0.98,0.33,119.7
46,mp-24286,ZrH2,"{'Zr': 1.0, 'H': 2.0}",0.095395252,5.543621802,"{'G_Reuss': 24.0, 'G_VRH': 29.0, 'G_Voigt': 34.0, 'G_Voigt_Reuss_Hill': 29.0, 'K_Reuss': 127.0, 'K_VRH': 130.0, 'K_Voigt': 132.0, 'K_Voigt_Reuss_Hill': 130.0, 'elastic_anisotropy': 2.13, 'elastic_tensor': [[221.0, 87.0, 109.0, 0.0, 0.0, 0.0], [87.0, 221.0, 109.0, 0.0, 0.0, 0.0], [109.0, 109.0, 138.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 33.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 33.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 11.0]], 'homogeneous_poisson': 0.4, 'poisson_ratio': 0.4, 'universal_anisotropy': 2.13, 'elastic_tensor_original': [[220.95071301403755, 86.77610444285732, 108.72352777285852, 0.0, 0.0, 0.0], [86.7990466959159, 220.93082916816502, 108.72497384955106, 0.0, 0.0, 0.0], [110.26339611104608, 110.26339611104608, 138.19932792927713, 0.0, 0.0, 0.0], [1.0903353644678737e-05, -4.006674130550683e-05, 4.96667592158602e-07, 33.045608278671565, 0.0, 0.0], [-7.47201391921948e-05, 4.9423425401303773e-05, -4.819008977006156e-05, 0.0, 33.045717328874694, 0.0], [0.002435671033642564, 0.0020375636531987902, 0.002314790816912017, 0.0, 0.0, 10.83683976630643]], 'compliance_tensor': [[7.5, -0.0, -5.9, 0.0, -0.0, 0.0], [-0.0, 7.5, -5.9, -0.0, -0.0, 0.0], [-5.9, -5.9, 16.6, -0.0, 0.0, -0.0], [0.0, -0.0, -0.0, 30.3, -0.0, 0.0], [-0.0, -0.0, 0.0, -0.0, 30.3, 0.0], [0.0, 0.0, -0.0, 0.0, 0.0, 92.3]], 'warnings': [], 'nsites': 3}",0,29,130,2.13,0.4,81.2
47,mp-2510,ZrHg,"{'Zr': 1.0, 'Hg': 1.0}",0.248150978,11.18802717,"{'G_Reuss': 10.0, 'G_VRH': 24.0, 'G_Voigt': 38.0, 'G_Voigt_Reuss_Hill': 24.0, 'K_Reuss': 101.0, 'K_VRH': 102.0, 'K_Voigt': 102.0, 'K_Voigt_Reuss_Hill': 102.0, 'elastic_anisotropy': 13.72, 'elastic_tensor': [[107.0, 102.0, 89.0, 0.0, 0.0, 0.0], [102.0, 107.0, 89.0, 0.0, 0.0, 0.0], [89.0, 89.0, 147.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 66.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 66.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 29.0]], 'homogeneous_poisson': 0.39, 'poisson_ratio': 0.39, 'universal_anisotropy': 13.72, 'elastic_tensor_original': [[107.11696179634478, 102.01391546744411, 88.5710216672126, 0.0, 0.0, 0.0], [102.01366894568314, 107.11675510076455, 88.57118353117131, 0.0, 0.0, 0.0], [89.18397853041144, 89.18397853041144, 147.43637618075698, 0.0, 0.0, 0.0], [0.00012723671274500047, 0.00012414337829260276, 0.000263216761990553, 65.668090884953, 0.0, 0.0], [4.063334805984095e-06, 2.2346674760375086e-05, 6.972002524968342e-05, 0.0, 65.66812587496571, 0.0], [7.0393358022277e-05, 6.751669034653032e-05, 3.6773346230355084e-05, 0.0, 0.0, 29.485082631185296]], 'compliance_tensor': [[102.9, -93.1, -5.9, 0.0, 0.0, 0.0], [-93.1, 102.9, -5.9, -0.0, 0.0, 0.0], [-5.9, -5.9, 13.9, 0.0, 0.0, 0.0], [0.0, -0.0, 0.0, 15.2, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 15.2, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 33.9]], 'warnings': ['c11 and c12 are within 5% or c12 is greater than c11'], 'nsites': 2}",0,24,102,13.72,0.39,66.72
48,mp-266,Zr2Pd,"{'Zr': 2.0, 'Pd': 1.0}",0.128676727,7.845685146,"{'G_Reuss': 46.0, 'G_VRH': 49.0, 'G_Voigt': 51.0, 'G_Voigt_Reuss_Hill': 49.0, 'K_Reuss': 122.0, 'K_VRH': 123.0, 'K_Voigt': 124.0, 'K_Voigt_Reuss_Hill': 123.0, 'elastic_anisotropy': 0.56, 'elastic_tensor': [[197.0, 87.0, 102.0, 0.0, 0.0, 0.0], [87.0, 197.0, 102.0, 0.0, 0.0, 0.0], [102.0, 102.0, 144.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 64.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 64.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 46.0]], 'homogeneous_poisson': 0.33, 'poisson_ratio': 0.33, 'universal_anisotropy': 0.56, 'elastic_tensor_original': [[196.72038300835194, 86.73389748594656, 101.50381121468318, 0.0, 0.0, 0.0], [86.73409139247869, 196.72266895938722, 101.50571796332412, 0.0, 0.0, 0.0], [102.43116659081701, 102.43116659081701, 144.3239839031019, 0.0, 0.0, 0.0], [-2.2773761762592e-05, 9.818308713286098e-05, 7.792678245338068e-05, 63.87345963470888, 0.0, 0.0], [-4.191985864202587e-05, 4.6950040463469465e-05, 7.94958108595338e-06, 0.0, 63.87334572811763, 0.0], [0.000302369747758764, 0.00017458939528594181, 0.00011730635948280135, 0.0, 0.0, 46.35314852552013]], 'compliance_tensor': [[8.1, -1.0, -5.1, -0.0, -0.0, 0.0], [-1.0, 8.1, -5.1, 0.0, 0.0, 0.0], [-5.1, -5.1, 14.1, -0.0, 0.0, 0.0], [-0.0, 0.0, -0.0, 15.7, 0.0, 0.0], [-0.0, 0.0, 0.0, 0.0, 15.7, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 21.6]], 'warnings': [], 'nsites': 3}",0,49,123,0.56,0.33,130.34
49,mp-27440,ZrCl,"{'Zr': 1.0, 'Cl': 1.0}",0.091380348,4.131904369,"{'G_Reuss': 1.0, 'G_VRH': 7.0, 'G_Voigt': 12.0, 'G_Voigt_Reuss_Hill': 7.0, 'K_Reuss': 8.0, 'K_VRH': 19.0, 'K_Voigt': 29.0, 'K_Voigt_Reuss_Hill': 19.0, 'elastic_anisotropy': 67.65, 'elastic_tensor': [[81.0, 43.0, 1.0, 1.0, 0.0, 0.0], [43.0, 81.0, 1.0, -1.0, 0.0, 0.0], [1.0, 1.0, 9.0, 0.0, 0.0, 0.0], [1.0, -1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.0], [0.0, 0.0, 0.0, 0.0, 1.0, 19.0]], 'homogeneous_poisson': 0.34, 'poisson_ratio': 0.34, 'universal_anisotropy': 67.65, 'elastic_tensor_original': [[80.01743338806564, 45.47543654778852, 0.13565239858090575, -2.9550914588758754, 0.0, 0.0], [46.329553981494506, 75.58193015299238, -1.4616511629292612, 2.3075938527244158, 0.0, 0.0], [2.5923107869288757, 2.592310305933193, 9.087484267232986, 0.0, 0.0, 0.0], [-0.06000477608627082, -0.012391943991496316, -0.02600393679788293, 0.2982827210376922, 0.0, 0.0], [0.0028288646099992164, 0.0033426978743937032, 0.0018782448820087376, 0.002734119501542375, 0.48614979000108427, -0.10115790916639629], [-0.05102836349825714, -0.043783601039425565, -0.15947010201523903, -0.0065531055961809605, 0.17862594478135557, 22.12103216702365]], 'compliance_tensor': [[18.0, -9.9, -0.9, -45.7, 0.0, 0.0], [-9.9, 18.0, -0.9, 45.7, -0.0, 0.0], [-0.9, -0.9, 110.2, -0.0, 0.0, -0.0], [-45.7, 45.7, -0.0, 2699.8, 0.0, -0.0], [0.0, -0.0, -0.0, 0.0, 2699.8, -91.4], [0.0, 0.0, -0.0, -0.0, -91.4, 55.6]], 'warnings': ['One or more K, G below 2 GPa'], 'nsites': 4}",0,7,19,67.65,0.34,18.76
50,mp-27606,ZrAs2,"{'Zr': 1.0, 'As': 2.0}",0.086773505,6.847379373,"{'G_Reuss': 70.0, 'G_VRH': 71.0, 'G_Voigt': 72.0, 'G_Voigt_Reuss_Hill': 71.0, 'K_Reuss': 110.0, 'K_VRH': 110.0, 'K_Voigt': 110.0, 'K_Voigt_Reuss_Hill': 110.0, 'elastic_anisotropy': 0.15, 'elastic_tensor': [[199.0, 60.0, 74.0, 0.0, 0.0, 0.0], [60.0, 209.0, 63.0, 0.0, 0.0, 0.0], [74.0, 63.0, 188.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 59.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 95.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 71.0]], 'homogeneous_poisson': 0.24, 'poisson_ratio': 0.24, 'universal_anisotropy': 0.15, 'elastic_tensor_original': [[188.11600943087765, 73.36887246171692, 62.68377507960193, 0.0, 0.0, 0.0], [73.84642090855418, 199.4516103573262, 60.41360175153653, 0.0, 0.0, 0.0], [62.31989321026191, 60.4891074536812, 209.4127907769119, 0.0, 0.0, 0.0], [3.4626678157500394e-05, 2.3476655367885076e-05, 2.61166545692984e-05, 70.8987268412358, 0.0, 0.0], [-4.4143399118411424e-05, -4.46734150745219e-05, -1.0283340489827298e-05, 0.0, 59.340314463762724, 0.0], [-0.0007351707350812426, 0.0003208302541179509, -0.0003508703525578985, 0.0, 0.0, 94.60042566759482]], 'compliance_tensor': [[6.1, -1.2, -2.0, 0.0, -0.0, 0.0], [-1.2, 5.5, -1.4, 0.0, -0.0, 0.0], [-2.0, -1.4, 6.6, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 16.9, 0.0, 0.0], [-0.0, -0.0, 0.0, 0.0, 10.6, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 14.1]], 'warnings': [], 'nsites': 12}",0,71,110,0.15,0.24,176.08
51,mp-2772,ZrAl2,"{'Zr': 1.0, 'Al': 2.0}",0.09827509,4.520876076,"{'G_Reuss': 87.0, 'G_VRH': 87.0, 'G_Voigt': 88.0, 'G_Voigt_Reuss_Hill': 87.0, 'K_Reuss': 113.0, 'K_VRH': 113.0, 'K_Voigt': 113.0, 'K_Voigt_Reuss_Hill': 113.0, 'elastic_anisotropy': 0.03, 'elastic_tensor': [[238.0, 47.0, 60.0, 0.0, 0.0, 0.0], [47.0, 238.0, 60.0, 0.0, 0.0, 0.0], [60.0, 60.0, 213.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 84.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 84.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 95.0]], 'homogeneous_poisson': 0.19, 'poisson_ratio': 0.19, 'universal_anisotropy': 0.03, 'elastic_tensor_original': [[238.38679216636592, 46.66713170241712, 59.661023534986676, 0.0, 0.0, 0.0], [46.98023939383761, 238.41803410064742, 59.73503706391483, 0.0, 0.0, 0.0], [59.327433225820165, 59.32742524563524, 212.98578230794521, 0.0, 0.0, 0.0], [-2.4910032068505986e-05, -0.0010378713361404207, -0.0006238808031747626, 84.50709064984834, 0.0, 0.0], [-6.152004366227111e-05, -3.149671820964593e-05, 9.959001884038989e-05, 0.0, 84.47870799451589, 0.0], [3.460004269048682e-06, -4.549991063405143e-06, 5.163350160276465e-06, 0.0, 0.0, 94.71613852600704]], 'compliance_tensor': [[4.6, -0.6, -1.1, 0.0, 0.0, -0.0], [-0.6, 4.6, -1.1, 0.0, 0.0, -0.0], [-1.1, -1.1, 5.3, -0.0, -0.0, 0.0], [0.0, 0.0, -0.0, 11.8, -0.0, 0.0], [0.0, 0.0, -0.0, -0.0, 11.8, -0.0], [-0.0, -0.0, 0.0, 0.0, -0.0, 10.5]], 'warnings': [], 'nsites': 12}",0,87,113,0.03,0.19,207.06
52,mp-2795,ZrC,"{'Zr': 1.0, 'C': 1.0}",0.105359906,6.502963945,"{'G_Reuss': 159.0, 'G_VRH': 159.0, 'G_Voigt': 159.0, 'G_Voigt_Reuss_Hill': 159.0, 'K_Reuss': 221.0, 'K_VRH': 221.0, 'K_Voigt': 221.0, 'K_Voigt_Reuss_Hill': 221.0, 'elastic_anisotropy': 0.03, 'elastic_tensor': [[453.0, 105.0, 105.0, 0.0, 0.0, 0.0], [105.0, 453.0, 105.0, 0.0, 0.0, 0.0], [105.0, 105.0, 453.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 150.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 150.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 150.0]], 'homogeneous_poisson': 0.21, 'poisson_ratio': 0.21, 'universal_anisotropy': 0.03, 'elastic_tensor_original': [[453.0675088764747, 105.34008247524368, 105.34008247524368, 0.0, 0.0, 0.0], [105.33818874245179, 453.06531612019245, 105.33818874245179, 0.0, 0.0, 0.0], [105.33498773939034, 105.33498773939034, 453.0636315545989, 0.0, 0.0, 0.0], [-0.005797845774695076, 0.0020448232122809748, -0.0016085858603143005, 149.7024087124706, 0.0, 0.0], [-0.0002112003317817997, 7.397344954022062e-05, -0.000244427050645707, 0.0, 149.6982541292774, 0.0], [0.002137516691229709, -0.0017205727029049962, -0.005715258978290065, 0.0, 0.0, 149.70264232617092]], 'compliance_tensor': [[2.4, -0.5, -0.5, 0.0, -0.0, -0.0], [-0.5, 2.4, -0.5, -0.0, 0.0, -0.0], [-0.5, -0.5, 2.4, 0.0, 0.0, 0.0], [0.0, -0.0, 0.0, 6.7, -0.0, 0.0], [-0.0, 0.0, 0.0, -0.0, 6.7, 0.0], [-0.0, -0.0, 0.0, 0.0, 0.0, 6.7]], 'warnings': [], 'nsites': 2}",0,159,221,0.03,0.21,384.78
